ts,service,region,rps
2026-01-26 23:23:00+00:00,orders-api,eu-west,116.37
2026-01-26 23:24:00+00:00,orders-api,eu-west,118.04
2026-01-26 23:25:00+00:00,orders-api,eu-west,106.5
2026-01-26 23:26:00+00:00,orders-api,eu-west,117.12
2026-01-26 23:27:00+00:00,orders-api,eu-west,121.76
2026-01-26 23:28:00+00:00,orders-api,eu-west,109.87
2026-01-26 23:29:00+00:00,orders-api,eu-west,112.44
2026-01-26 23:30:00+00:00,orders-api,eu-west,120.56
2026-01-26 23:31:00+00:00,orders-api,eu-west,104.43
2026-01-26 23:32:00+00:00,orders-api,eu-west,119.76
2026-01-26 23:33:00+00:00,orders-api,eu-west,113.42
2026-01-26 23:34:00+00:00,orders-api,eu-west,129.5
2026-01-26 23:35:00+00:00,orders-api,eu-west,134.75
2026-01-26 23:36:00+00:00,orders-api,eu-west,109.76
2026-01-26 23:37:00+00:00,orders-api,eu-west,131.44
2026-01-26 23:38:00+00:00,orders-api,eu-west,109.13
2026-01-26 23:39:00+00:00,orders-api,eu-west,131.61
2026-01-26 23:40:00+00:00,orders-api,eu-west,104.7
2026-01-26 23:41:00+00:00,orders-api,eu-west,118.97
2026-01-26 23:42:00+00:00,orders-api,eu-west,110.26
2026-01-26 23:43:00+00:00,orders-api,eu-west,123.81
2026-01-26 23:44:00+00:00,orders-api,eu-west,109.29
2026-01-26 23:45:00+00:00,orders-api,eu-west,120.57
2026-01-26 23:46:00+00:00,orders-api,eu-west,111.38
2026-01-26 23:47:00+00:00,orders-api,eu-west,115.65
2026-01-26 23:48:00+00:00,orders-api,eu-west,110.67
2026-01-26 23:49:00+00:00,orders-api,eu-west,117.6
2026-01-26 23:50:00+00:00,orders-api,eu-west,119.66
2026-01-26 23:51:00+00:00,orders-api,eu-west,116.57
2026-01-26 23:52:00+00:00,orders-api,eu-west,121.71
2026-01-26 23:53:00+00:00,orders-api,eu-west,127.39
2026-01-26 23:54:00+00:00,orders-api,eu-west,113.23
2026-01-26 23:55:00+00:00,orders-api,eu-west,133.0
2026-01-26 23:56:00+00:00,orders-api,eu-west,132.32
2026-01-26 23:57:00+00:00,orders-api,eu-west,117.84
2026-01-26 23:58:00+00:00,orders-api,eu-west,107.29
2026-01-26 23:59:00+00:00,orders-api,eu-west,121.0
2026-01-27 00:00:00+00:00,orders-api,eu-west,118.08
2026-01-27 00:01:00+00:00,orders-api,eu-west,132.1
2026-01-27 00:02:00+00:00,orders-api,eu-west,117.07
2026-01-27 00:03:00+00:00,orders-api,eu-west,112.11
2026-01-27 00:04:00+00:00,orders-api,eu-west,116.68
2026-01-27 00:05:00+00:00,orders-api,eu-west,132.14
2026-01-27 00:06:00+00:00,orders-api,eu-west,121.33
2026-01-27 00:07:00+00:00,orders-api,eu-west,117.54
2026-01-27 00:08:00+00:00,orders-api,eu-west,136.15
2026-01-27 00:09:00+00:00,orders-api,eu-west,122.07
2026-01-27 00:10:00+00:00,orders-api,eu-west,118.3
2026-01-27 00:11:00+00:00,orders-api,eu-west,127.28
2026-01-27 00:12:00+00:00,orders-api,eu-west,135.27
2026-01-27 00:13:00+00:00,orders-api,eu-west,124.98
2026-01-27 00:14:00+00:00,orders-api,eu-west,125.81
2026-01-27 00:15:00+00:00,orders-api,eu-west,118.81
2026-01-27 00:16:00+00:00,orders-api,eu-west,123.47
2026-01-27 00:17:00+00:00,orders-api,eu-west,111.42
2026-01-27 00:18:00+00:00,orders-api,eu-west,124.75
2026-01-27 00:19:00+00:00,orders-api,eu-west,148.34
2026-01-27 00:20:00+00:00,orders-api,eu-west,119.77
2026-01-27 00:21:00+00:00,orders-api,eu-west,117.35
2026-01-27 00:22:00+00:00,orders-api,eu-west,117.88
2026-01-27 00:23:00+00:00,orders-api,eu-west,133.96
2026-01-27 00:24:00+00:00,orders-api,eu-west,130.53
2026-01-27 00:25:00+00:00,orders-api,eu-west,125.37
2026-01-27 00:26:00+00:00,orders-api,eu-west,120.03
2026-01-27 00:27:00+00:00,orders-api,eu-west,133.2
2026-01-27 00:28:00+00:00,orders-api,eu-west,118.66
2026-01-27 00:29:00+00:00,orders-api,eu-west,129.03
2026-01-27 00:30:00+00:00,orders-api,eu-west,136.72
2026-01-27 00:31:00+00:00,orders-api,eu-west,117.17
2026-01-27 00:32:00+00:00,orders-api,eu-west,114.18
2026-01-27 00:33:00+00:00,orders-api,eu-west,140.69
2026-01-27 00:34:00+00:00,orders-api,eu-west,123.78
2026-01-27 00:35:00+00:00,orders-api,eu-west,136.79
2026-01-27 00:36:00+00:00,orders-api,eu-west,127.56
2026-01-27 00:37:00+00:00,orders-api,eu-west,126.71
2026-01-27 00:38:00+00:00,orders-api,eu-west,136.42
2026-01-27 00:39:00+00:00,orders-api,eu-west,126.88
2026-01-27 00:40:00+00:00,orders-api,eu-west,137.99
2026-01-27 00:41:00+00:00,orders-api,eu-west,121.85
2026-01-27 00:42:00+00:00,orders-api,eu-west,121.2
2026-01-27 00:43:00+00:00,orders-api,eu-west,135.9
2026-01-27 00:44:00+00:00,orders-api,eu-west,131.38
2026-01-27 00:45:00+00:00,orders-api,eu-west,125.46
2026-01-27 00:46:00+00:00,orders-api,eu-west,126.41
2026-01-27 00:47:00+00:00,orders-api,eu-west,142.18
2026-01-27 00:48:00+00:00,orders-api,eu-west,140.86
2026-01-27 00:49:00+00:00,orders-api,eu-west,138.45
2026-01-27 00:50:00+00:00,orders-api,eu-west,128.95
2026-01-27 00:51:00+00:00,orders-api,eu-west,117.47
2026-01-27 00:52:00+00:00,orders-api,eu-west,153.62
2026-01-27 00:53:00+00:00,orders-api,eu-west,134.19
2026-01-27 00:54:00+00:00,orders-api,eu-west,134.47
2026-01-27 00:55:00+00:00,orders-api,eu-west,138.79
2026-01-27 00:56:00+00:00,orders-api,eu-west,137.21
2026-01-27 00:57:00+00:00,orders-api,eu-west,130.96
2026-01-27 00:58:00+00:00,orders-api,eu-west,153.76
2026-01-27 00:59:00+00:00,orders-api,eu-west,140.56
2026-01-27 01:00:00+00:00,orders-api,eu-west,127.87
2026-01-27 01:01:00+00:00,orders-api,eu-west,136.83
2026-01-27 01:02:00+00:00,orders-api,eu-west,143.57
2026-01-27 01:03:00+00:00,orders-api,eu-west,112.62
2026-01-27 01:04:00+00:00,orders-api,eu-west,136.68
2026-01-27 01:05:00+00:00,orders-api,eu-west,124.4
2026-01-27 01:06:00+00:00,orders-api,eu-west,130.76
2026-01-27 01:07:00+00:00,orders-api,eu-west,135.31
2026-01-27 01:08:00+00:00,orders-api,eu-west,124.5
2026-01-27 01:09:00+00:00,orders-api,eu-west,127.28
2026-01-27 01:10:00+00:00,orders-api,eu-west,131.1
2026-01-27 01:11:00+00:00,orders-api,eu-west,155.48
2026-01-27 01:12:00+00:00,orders-api,eu-west,149.8
2026-01-27 01:13:00+00:00,orders-api,eu-west,124.8
2026-01-27 01:14:00+00:00,orders-api,eu-west,146.35
2026-01-27 01:15:00+00:00,orders-api,eu-west,129.27
2026-01-27 01:16:00+00:00,orders-api,eu-west,142.51
2026-01-27 01:17:00+00:00,orders-api,eu-west,139.85
2026-01-27 01:18:00+00:00,orders-api,eu-west,142.49
2026-01-27 01:19:00+00:00,orders-api,eu-west,148.71
2026-01-27 01:20:00+00:00,orders-api,eu-west,137.17
2026-01-27 01:21:00+00:00,orders-api,eu-west,130.63
2026-01-27 01:22:00+00:00,orders-api,eu-west,126.52
2026-01-27 01:23:00+00:00,orders-api,eu-west,137.18
2026-01-27 01:24:00+00:00,orders-api,eu-west,132.36
2026-01-27 01:25:00+00:00,orders-api,eu-west,142.57
2026-01-27 01:26:00+00:00,orders-api,eu-west,134.69
2026-01-27 01:27:00+00:00,orders-api,eu-west,140.63
2026-01-27 01:28:00+00:00,orders-api,eu-west,151.95
2026-01-27 01:29:00+00:00,orders-api,eu-west,144.59
2026-01-27 01:30:00+00:00,orders-api,eu-west,130.98
2026-01-27 01:31:00+00:00,orders-api,eu-west,141.28
2026-01-27 01:32:00+00:00,orders-api,eu-west,156.67
2026-01-27 01:33:00+00:00,orders-api,eu-west,150.08
2026-01-27 01:34:00+00:00,orders-api,eu-west,140.14
2026-01-27 01:35:00+00:00,orders-api,eu-west,126.42
2026-01-27 01:36:00+00:00,orders-api,eu-west,143.17
2026-01-27 01:37:00+00:00,orders-api,eu-west,147.19
2026-01-27 01:38:00+00:00,orders-api,eu-west,145.6
2026-01-27 01:39:00+00:00,orders-api,eu-west,147.44
2026-01-27 01:40:00+00:00,orders-api,eu-west,143.13
2026-01-27 01:41:00+00:00,orders-api,eu-west,144.31
2026-01-27 01:42:00+00:00,orders-api,eu-west,123.57
2026-01-27 01:43:00+00:00,orders-api,eu-west,146.44
2026-01-27 01:44:00+00:00,orders-api,eu-west,140.07
2026-01-27 01:45:00+00:00,orders-api,eu-west,132.28
2026-01-27 01:46:00+00:00,orders-api,eu-west,142.83
2026-01-27 01:47:00+00:00,orders-api,eu-west,137.96
2026-01-27 01:48:00+00:00,orders-api,eu-west,147.16
2026-01-27 01:49:00+00:00,orders-api,eu-west,143.04
2026-01-27 01:50:00+00:00,orders-api,eu-west,133.89
2026-01-27 01:51:00+00:00,orders-api,eu-west,162.98
2026-01-27 01:52:00+00:00,orders-api,eu-west,158.94
2026-01-27 01:53:00+00:00,orders-api,eu-west,133.04
2026-01-27 01:54:00+00:00,orders-api,eu-west,147.07
2026-01-27 01:55:00+00:00,orders-api,eu-west,153.19
2026-01-27 01:56:00+00:00,orders-api,eu-west,152.76
2026-01-27 01:57:00+00:00,orders-api,eu-west,129.13
2026-01-27 01:58:00+00:00,orders-api,eu-west,150.29
2026-01-27 01:59:00+00:00,orders-api,eu-west,143.31
2026-01-27 02:00:00+00:00,orders-api,eu-west,150.46
2026-01-27 02:01:00+00:00,orders-api,eu-west,161.65
2026-01-27 02:02:00+00:00,orders-api,eu-west,149.06
2026-01-27 02:03:00+00:00,orders-api,eu-west,138.97
2026-01-27 02:04:00+00:00,orders-api,eu-west,130.32
2026-01-27 02:05:00+00:00,orders-api,eu-west,155.85
2026-01-27 02:06:00+00:00,orders-api,eu-west,140.69
2026-01-27 02:07:00+00:00,orders-api,eu-west,131.86
2026-01-27 02:08:00+00:00,orders-api,eu-west,141.62
2026-01-27 02:09:00+00:00,orders-api,eu-west,153.65
2026-01-27 02:10:00+00:00,orders-api,eu-west,152.83
2026-01-27 02:11:00+00:00,orders-api,eu-west,154.72
2026-01-27 02:12:00+00:00,orders-api,eu-west,151.81
2026-01-27 02:13:00+00:00,orders-api,eu-west,150.24
2026-01-27 02:14:00+00:00,orders-api,eu-west,152.3
2026-01-27 02:15:00+00:00,orders-api,eu-west,146.36
2026-01-27 02:16:00+00:00,orders-api,eu-west,155.77
2026-01-27 02:17:00+00:00,orders-api,eu-west,158.61
2026-01-27 02:18:00+00:00,orders-api,eu-west,147.92
2026-01-27 02:19:00+00:00,orders-api,eu-west,145.07
2026-01-27 02:20:00+00:00,orders-api,eu-west,150.76
2026-01-27 02:21:00+00:00,orders-api,eu-west,145.18
2026-01-27 02:22:00+00:00,orders-api,eu-west,137.41
2026-01-27 02:23:00+00:00,orders-api,eu-west,143.67
2026-01-27 02:24:00+00:00,orders-api,eu-west,146.09
2026-01-27 02:25:00+00:00,orders-api,eu-west,149.85
2026-01-27 02:26:00+00:00,orders-api,eu-west,146.31
2026-01-27 02:27:00+00:00,orders-api,eu-west,147.41
2026-01-27 02:28:00+00:00,orders-api,eu-west,157.75
2026-01-27 02:29:00+00:00,orders-api,eu-west,150.99
2026-01-27 02:30:00+00:00,orders-api,eu-west,152.26
2026-01-27 02:31:00+00:00,orders-api,eu-west,152.04
2026-01-27 02:32:00+00:00,orders-api,eu-west,160.8
2026-01-27 02:33:00+00:00,orders-api,eu-west,145.7
2026-01-27 02:34:00+00:00,orders-api,eu-west,152.94
2026-01-27 02:35:00+00:00,orders-api,eu-west,136.77
2026-01-27 02:36:00+00:00,orders-api,eu-west,151.26
2026-01-27 02:37:00+00:00,orders-api,eu-west,156.11
2026-01-27 02:38:00+00:00,orders-api,eu-west,150.59
2026-01-27 02:39:00+00:00,orders-api,eu-west,148.84
2026-01-27 02:40:00+00:00,orders-api,eu-west,154.35
2026-01-27 02:41:00+00:00,orders-api,eu-west,161.37
2026-01-27 02:42:00+00:00,orders-api,eu-west,151.32
2026-01-27 02:43:00+00:00,orders-api,eu-west,146.32
2026-01-27 02:44:00+00:00,orders-api,eu-west,159.18
2026-01-27 02:45:00+00:00,orders-api,eu-west,147.22
2026-01-27 02:46:00+00:00,orders-api,eu-west,137.73
2026-01-27 02:47:00+00:00,orders-api,eu-west,150.07
2026-01-27 02:48:00+00:00,orders-api,eu-west,157.13
2026-01-27 02:49:00+00:00,orders-api,eu-west,151.73
2026-01-27 02:50:00+00:00,orders-api,eu-west,145.04
2026-01-27 02:51:00+00:00,orders-api,eu-west,161.17
2026-01-27 02:52:00+00:00,orders-api,eu-west,155.74
2026-01-27 02:53:00+00:00,orders-api,eu-west,144.17
2026-01-27 02:54:00+00:00,orders-api,eu-west,161.85
2026-01-27 02:55:00+00:00,orders-api,eu-west,150.93
2026-01-27 02:56:00+00:00,orders-api,eu-west,166.8
2026-01-27 02:57:00+00:00,orders-api,eu-west,153.53
2026-01-27 02:58:00+00:00,orders-api,eu-west,152.6
2026-01-27 02:59:00+00:00,orders-api,eu-west,147.13
2026-01-27 03:00:00+00:00,orders-api,eu-west,151.25
2026-01-27 03:01:00+00:00,orders-api,eu-west,146.2
2026-01-27 03:02:00+00:00,orders-api,eu-west,168.25
2026-01-27 03:03:00+00:00,orders-api,eu-west,166.56
2026-01-27 03:04:00+00:00,orders-api,eu-west,161.46
2026-01-27 03:05:00+00:00,orders-api,eu-west,175.21
2026-01-27 03:06:00+00:00,orders-api,eu-west,150.38
2026-01-27 03:07:00+00:00,orders-api,eu-west,161.87
2026-01-27 03:08:00+00:00,orders-api,eu-west,153.05
2026-01-27 03:09:00+00:00,orders-api,eu-west,168.63
2026-01-27 03:10:00+00:00,orders-api,eu-west,160.42
2026-01-27 03:11:00+00:00,orders-api,eu-west,153.19
2026-01-27 03:12:00+00:00,orders-api,eu-west,166.98
2026-01-27 03:13:00+00:00,orders-api,eu-west,153.26
2026-01-27 03:14:00+00:00,orders-api,eu-west,144.48
2026-01-27 03:15:00+00:00,orders-api,eu-west,155.93
2026-01-27 03:16:00+00:00,orders-api,eu-west,164.0
2026-01-27 03:17:00+00:00,orders-api,eu-west,177.32
2026-01-27 03:18:00+00:00,orders-api,eu-west,160.23
2026-01-27 03:19:00+00:00,orders-api,eu-west,170.49
2026-01-27 03:20:00+00:00,orders-api,eu-west,145.87
2026-01-27 03:21:00+00:00,orders-api,eu-west,158.0
2026-01-27 03:22:00+00:00,orders-api,eu-west,171.41
2026-01-27 03:23:00+00:00,orders-api,eu-west,163.65
2026-01-27 03:24:00+00:00,orders-api,eu-west,161.17
2026-01-27 03:25:00+00:00,orders-api,eu-west,153.7
2026-01-27 03:26:00+00:00,orders-api,eu-west,153.41
2026-01-27 03:27:00+00:00,orders-api,eu-west,156.09
2026-01-27 03:28:00+00:00,orders-api,eu-west,164.56
2026-01-27 03:29:00+00:00,orders-api,eu-west,152.94
2026-01-27 03:30:00+00:00,orders-api,eu-west,157.18
2026-01-27 03:31:00+00:00,orders-api,eu-west,150.17
2026-01-27 03:32:00+00:00,orders-api,eu-west,156.15
2026-01-27 03:33:00+00:00,orders-api,eu-west,159.15
2026-01-27 03:34:00+00:00,orders-api,eu-west,171.17
2026-01-27 03:35:00+00:00,orders-api,eu-west,158.44
2026-01-27 03:36:00+00:00,orders-api,eu-west,171.54
2026-01-27 03:37:00+00:00,orders-api,eu-west,150.83
2026-01-27 03:38:00+00:00,orders-api,eu-west,154.9
2026-01-27 03:39:00+00:00,orders-api,eu-west,181.41
2026-01-27 03:40:00+00:00,orders-api,eu-west,153.55
2026-01-27 03:41:00+00:00,orders-api,eu-west,146.86
2026-01-27 03:42:00+00:00,orders-api,eu-west,169.34
2026-01-27 03:43:00+00:00,orders-api,eu-west,148.34
2026-01-27 03:44:00+00:00,orders-api,eu-west,156.87
2026-01-27 03:45:00+00:00,orders-api,eu-west,183.91
2026-01-27 03:46:00+00:00,orders-api,eu-west,145.99
2026-01-27 03:47:00+00:00,orders-api,eu-west,139.78
2026-01-27 03:48:00+00:00,orders-api,eu-west,153.52
2026-01-27 03:49:00+00:00,orders-api,eu-west,164.12
2026-01-27 03:50:00+00:00,orders-api,eu-west,170.76
2026-01-27 03:51:00+00:00,orders-api,eu-west,163.05
2026-01-27 03:52:00+00:00,orders-api,eu-west,167.95
2026-01-27 03:53:00+00:00,orders-api,eu-west,165.57
2026-01-27 03:54:00+00:00,orders-api,eu-west,181.45
2026-01-27 03:55:00+00:00,orders-api,eu-west,163.69
2026-01-27 03:56:00+00:00,orders-api,eu-west,147.66
2026-01-27 03:57:00+00:00,orders-api,eu-west,154.18
2026-01-27 03:58:00+00:00,orders-api,eu-west,156.68
2026-01-27 03:59:00+00:00,orders-api,eu-west,164.06
2026-01-27 04:00:00+00:00,orders-api,eu-west,162.74
2026-01-27 04:01:00+00:00,orders-api,eu-west,168.28
2026-01-27 04:02:00+00:00,orders-api,eu-west,171.86
2026-01-27 04:03:00+00:00,orders-api,eu-west,160.78
2026-01-27 04:04:00+00:00,orders-api,eu-west,165.69
2026-01-27 04:05:00+00:00,orders-api,eu-west,167.5
2026-01-27 04:06:00+00:00,orders-api,eu-west,157.83
2026-01-27 04:07:00+00:00,orders-api,eu-west,168.96
2026-01-27 04:08:00+00:00,orders-api,eu-west,163.39
2026-01-27 04:09:00+00:00,orders-api,eu-west,178.35
2026-01-27 04:10:00+00:00,orders-api,eu-west,144.01
2026-01-27 04:11:00+00:00,orders-api,eu-west,155.93
2026-01-27 04:12:00+00:00,orders-api,eu-west,158.24
2026-01-27 04:13:00+00:00,orders-api,eu-west,169.75
2026-01-27 04:14:00+00:00,orders-api,eu-west,180.71
2026-01-27 04:15:00+00:00,orders-api,eu-west,155.55
2026-01-27 04:16:00+00:00,orders-api,eu-west,151.28
2026-01-27 04:17:00+00:00,orders-api,eu-west,169.24
2026-01-27 04:18:00+00:00,orders-api,eu-west,167.3
2026-01-27 04:19:00+00:00,orders-api,eu-west,151.52
2026-01-27 04:20:00+00:00,orders-api,eu-west,150.78
2026-01-27 04:21:00+00:00,orders-api,eu-west,147.04
2026-01-27 04:22:00+00:00,orders-api,eu-west,165.17
2026-01-27 04:23:00+00:00,orders-api,eu-west,154.69
2026-01-27 04:24:00+00:00,orders-api,eu-west,164.07
2026-01-27 04:25:00+00:00,orders-api,eu-west,153.8
2026-01-27 04:26:00+00:00,orders-api,eu-west,154.12
2026-01-27 04:27:00+00:00,orders-api,eu-west,173.37
2026-01-27 04:28:00+00:00,orders-api,eu-west,161.37
2026-01-27 04:29:00+00:00,orders-api,eu-west,165.71
2026-01-27 04:30:00+00:00,orders-api,eu-west,160.46
2026-01-27 04:31:00+00:00,orders-api,eu-west,165.6
2026-01-27 04:32:00+00:00,orders-api,eu-west,168.92
2026-01-27 04:33:00+00:00,orders-api,eu-west,167.28
2026-01-27 04:34:00+00:00,orders-api,eu-west,180.32
2026-01-27 04:35:00+00:00,orders-api,eu-west,166.02
2026-01-27 04:36:00+00:00,orders-api,eu-west,171.2
2026-01-27 04:37:00+00:00,orders-api,eu-west,159.85
2026-01-27 04:38:00+00:00,orders-api,eu-west,169.29
2026-01-27 04:39:00+00:00,orders-api,eu-west,164.09
2026-01-27 04:40:00+00:00,orders-api,eu-west,158.06
2026-01-27 04:41:00+00:00,orders-api,eu-west,138.29
2026-01-27 04:42:00+00:00,orders-api,eu-west,163.14
2026-01-27 04:43:00+00:00,orders-api,eu-west,162.21
2026-01-27 04:44:00+00:00,orders-api,eu-west,147.76
2026-01-27 04:45:00+00:00,orders-api,eu-west,161.26
2026-01-27 04:46:00+00:00,orders-api,eu-west,174.35
2026-01-27 04:47:00+00:00,orders-api,eu-west,170.04
2026-01-27 04:48:00+00:00,orders-api,eu-west,168.66
2026-01-27 04:49:00+00:00,orders-api,eu-west,161.96
2026-01-27 04:50:00+00:00,orders-api,eu-west,158.4
2026-01-27 04:51:00+00:00,orders-api,eu-west,182.94
2026-01-27 04:52:00+00:00,orders-api,eu-west,155.23
2026-01-27 04:53:00+00:00,orders-api,eu-west,155.98
2026-01-27 04:54:00+00:00,orders-api,eu-west,169.98
2026-01-27 04:55:00+00:00,orders-api,eu-west,152.32
2026-01-27 04:56:00+00:00,orders-api,eu-west,179.2
2026-01-27 04:57:00+00:00,orders-api,eu-west,184.06
2026-01-27 04:58:00+00:00,orders-api,eu-west,163.99
2026-01-27 04:59:00+00:00,orders-api,eu-west,159.48
2026-01-27 05:00:00+00:00,orders-api,eu-west,149.22
2026-01-27 05:01:00+00:00,orders-api,eu-west,149.4
2026-01-27 05:02:00+00:00,orders-api,eu-west,158.52
2026-01-27 05:03:00+00:00,orders-api,eu-west,162.91
2026-01-27 05:04:00+00:00,orders-api,eu-west,166.42
2026-01-27 05:05:00+00:00,orders-api,eu-west,152.76
2026-01-27 05:06:00+00:00,orders-api,eu-west,163.64
2026-01-27 05:07:00+00:00,orders-api,eu-west,167.35
2026-01-27 05:08:00+00:00,orders-api,eu-west,168.98
2026-01-27 05:09:00+00:00,orders-api,eu-west,161.42
2026-01-27 05:10:00+00:00,orders-api,eu-west,167.57
2026-01-27 05:11:00+00:00,orders-api,eu-west,158.34
2026-01-27 05:12:00+00:00,orders-api,eu-west,169.01
2026-01-27 05:13:00+00:00,orders-api,eu-west,171.16
2026-01-27 05:14:00+00:00,orders-api,eu-west,160.9
2026-01-27 05:15:00+00:00,orders-api,eu-west,155.61
2026-01-27 05:16:00+00:00,orders-api,eu-west,169.38
2026-01-27 05:17:00+00:00,orders-api,eu-west,149.45
2026-01-27 05:18:00+00:00,orders-api,eu-west,168.53
2026-01-27 05:19:00+00:00,orders-api,eu-west,171.38
2026-01-27 05:20:00+00:00,orders-api,eu-west,172.38
2026-01-27 05:21:00+00:00,orders-api,eu-west,152.44
2026-01-27 05:22:00+00:00,orders-api,eu-west,164.15
2026-01-27 05:23:00+00:00,orders-api,eu-west,160.92
2026-01-27 05:24:00+00:00,orders-api,eu-west,163.26
2026-01-27 05:25:00+00:00,orders-api,eu-west,152.18
2026-01-27 05:26:00+00:00,orders-api,eu-west,181.36
2026-01-27 05:27:00+00:00,orders-api,eu-west,164.65
2026-01-27 05:28:00+00:00,orders-api,eu-west,162.99
2026-01-27 05:29:00+00:00,orders-api,eu-west,159.29
2026-01-27 05:30:00+00:00,orders-api,eu-west,160.34
2026-01-27 05:31:00+00:00,orders-api,eu-west,171.09
2026-01-27 05:32:00+00:00,orders-api,eu-west,175.55
2026-01-27 05:33:00+00:00,orders-api,eu-west,159.99
2026-01-27 05:34:00+00:00,orders-api,eu-west,173.55
2026-01-27 05:35:00+00:00,orders-api,eu-west,161.18
2026-01-27 05:36:00+00:00,orders-api,eu-west,164.17
2026-01-27 05:37:00+00:00,orders-api,eu-west,182.61
2026-01-27 05:38:00+00:00,orders-api,eu-west,158.58
2026-01-27 05:39:00+00:00,orders-api,eu-west,166.27
2026-01-27 05:40:00+00:00,orders-api,eu-west,166.23
2026-01-27 05:41:00+00:00,orders-api,eu-west,163.2
2026-01-27 05:42:00+00:00,orders-api,eu-west,146.5
2026-01-27 05:43:00+00:00,orders-api,eu-west,159.9
2026-01-27 05:44:00+00:00,orders-api,eu-west,172.26
2026-01-27 05:45:00+00:00,orders-api,eu-west,190.26
2026-01-27 05:46:00+00:00,orders-api,eu-west,165.52
2026-01-27 05:47:00+00:00,orders-api,eu-west,160.48
2026-01-27 05:48:00+00:00,orders-api,eu-west,175.51
2026-01-27 05:49:00+00:00,orders-api,eu-west,179.44
2026-01-27 05:50:00+00:00,orders-api,eu-west,154.03
2026-01-27 05:51:00+00:00,orders-api,eu-west,174.67
2026-01-27 05:52:00+00:00,orders-api,eu-west,161.6
2026-01-27 05:53:00+00:00,orders-api,eu-west,176.05
2026-01-27 05:54:00+00:00,orders-api,eu-west,186.94
2026-01-27 05:55:00+00:00,orders-api,eu-west,171.67
2026-01-27 05:56:00+00:00,orders-api,eu-west,148.39
2026-01-27 05:57:00+00:00,orders-api,eu-west,168.57
2026-01-27 05:58:00+00:00,orders-api,eu-west,178.3
2026-01-27 05:59:00+00:00,orders-api,eu-west,173.59
2026-01-27 06:00:00+00:00,orders-api,eu-west,163.3
2026-01-27 06:01:00+00:00,orders-api,eu-west,179.79
2026-01-27 06:02:00+00:00,orders-api,eu-west,168.2
2026-01-27 06:03:00+00:00,orders-api,eu-west,162.24
2026-01-27 06:04:00+00:00,orders-api,eu-west,174.0
2026-01-27 06:05:00+00:00,orders-api,eu-west,183.3
2026-01-27 06:06:00+00:00,orders-api,eu-west,172.86
2026-01-27 06:07:00+00:00,orders-api,eu-west,171.46
2026-01-27 06:08:00+00:00,orders-api,eu-west,164.46
2026-01-27 06:09:00+00:00,orders-api,eu-west,169.22
2026-01-27 06:10:00+00:00,orders-api,eu-west,162.97
2026-01-27 06:11:00+00:00,orders-api,eu-west,172.7
2026-01-27 06:12:00+00:00,orders-api,eu-west,152.95
2026-01-27 06:13:00+00:00,orders-api,eu-west,179.36
2026-01-27 06:14:00+00:00,orders-api,eu-west,166.96
2026-01-27 06:15:00+00:00,orders-api,eu-west,185.23
2026-01-27 06:16:00+00:00,orders-api,eu-west,165.92
2026-01-27 06:17:00+00:00,orders-api,eu-west,156.44
2026-01-27 06:18:00+00:00,orders-api,eu-west,173.69
2026-01-27 06:19:00+00:00,orders-api,eu-west,178.23
2026-01-27 06:20:00+00:00,orders-api,eu-west,176.59
2026-01-27 06:21:00+00:00,orders-api,eu-west,166.2
2026-01-27 06:22:00+00:00,orders-api,eu-west,162.68
2026-01-27 06:23:00+00:00,orders-api,eu-west,172.31
2026-01-27 06:24:00+00:00,orders-api,eu-west,164.78
2026-01-27 06:25:00+00:00,orders-api,eu-west,181.39
2026-01-27 06:26:00+00:00,orders-api,eu-west,172.27
2026-01-27 06:27:00+00:00,orders-api,eu-west,143.16
2026-01-27 06:28:00+00:00,orders-api,eu-west,159.17
2026-01-27 06:29:00+00:00,orders-api,eu-west,164.21
2026-01-27 06:30:00+00:00,orders-api,eu-west,167.28
2026-01-27 06:31:00+00:00,orders-api,eu-west,164.87
2026-01-27 06:32:00+00:00,orders-api,eu-west,182.5
2026-01-27 06:33:00+00:00,orders-api,eu-west,178.66
2026-01-27 06:34:00+00:00,orders-api,eu-west,166.59
2026-01-27 06:35:00+00:00,orders-api,eu-west,167.88
2026-01-27 06:36:00+00:00,orders-api,eu-west,168.85
2026-01-27 06:37:00+00:00,orders-api,eu-west,169.56
2026-01-27 06:38:00+00:00,orders-api,eu-west,162.61
2026-01-27 06:39:00+00:00,orders-api,eu-west,165.92
2026-01-27 06:40:00+00:00,orders-api,eu-west,167.05
2026-01-27 06:41:00+00:00,orders-api,eu-west,178.9
2026-01-27 06:42:00+00:00,orders-api,eu-west,172.12
2026-01-27 06:43:00+00:00,orders-api,eu-west,167.37
2026-01-27 06:44:00+00:00,orders-api,eu-west,165.02
2026-01-27 06:45:00+00:00,orders-api,eu-west,158.66
2026-01-27 06:46:00+00:00,orders-api,eu-west,171.0
2026-01-27 06:47:00+00:00,orders-api,eu-west,166.44
2026-01-27 06:48:00+00:00,orders-api,eu-west,156.57
2026-01-27 06:49:00+00:00,orders-api,eu-west,167.4
2026-01-27 06:50:00+00:00,orders-api,eu-west,144.65
2026-01-27 06:51:00+00:00,orders-api,eu-west,149.19
2026-01-27 06:52:00+00:00,orders-api,eu-west,162.23
2026-01-27 06:53:00+00:00,orders-api,eu-west,163.67
