ts,service,region,rps
2026-01-31T04:13:00Z,orders-api,eu-west,168.46
2026-01-31T04:14:00Z,orders-api,eu-west,181.3
2026-01-31T04:15:00Z,orders-api,eu-west,165.8
2026-01-31T04:16:00Z,orders-api,eu-west,170.82
2026-01-31T04:17:00Z,orders-api,eu-west,178.59
2026-01-31T04:18:00Z,orders-api,eu-west,180.2
2026-01-31T04:19:00Z,orders-api,eu-west,169.67
2026-01-31T04:20:00Z,orders-api,eu-west,154.55
2026-01-31T04:21:00Z,orders-api,eu-west,154.84
2026-01-31T04:22:00Z,orders-api,eu-west,171.92
2026-01-31T04:23:00Z,orders-api,eu-west,160.73
2026-01-31T04:24:00Z,orders-api,eu-west,165.76
2026-01-31T04:25:00Z,orders-api,eu-west,169.4
2026-01-31T04:26:00Z,orders-api,eu-west,163.75
2026-01-31T04:27:00Z,orders-api,eu-west,174.1
2026-01-31T04:28:00Z,orders-api,eu-west,166.14
2026-01-31T04:29:00Z,orders-api,eu-west,155.02
2026-01-31T04:30:00Z,orders-api,eu-west,178.59
2026-01-31T04:31:00Z,orders-api,eu-west,172.43
2026-01-31T04:32:00Z,orders-api,eu-west,172.59
2026-01-31T04:33:00Z,orders-api,eu-west,188.56
2026-01-31T04:34:00Z,orders-api,eu-west,164.08
2026-01-31T04:35:00Z,orders-api,eu-west,164.96
2026-01-31T04:36:00Z,orders-api,eu-west,154.42
2026-01-31T04:37:00Z,orders-api,eu-west,167.44
2026-01-31T04:38:00Z,orders-api,eu-west,164.81
2026-01-31T04:39:00Z,orders-api,eu-west,161.2
2026-01-31T04:40:00Z,orders-api,eu-west,166.53
2026-01-31T04:41:00Z,orders-api,eu-west,164.89
2026-01-31T04:42:00Z,orders-api,eu-west,174.9
2026-01-31T04:43:00Z,orders-api,eu-west,178.46
2026-01-31T04:44:00Z,orders-api,eu-west,161.88
2026-01-31T04:45:00Z,orders-api,eu-west,167.29
2026-01-31T04:46:00Z,orders-api,eu-west,163.31
2026-01-31T04:47:00Z,orders-api,eu-west,162.71
2026-01-31T04:48:00Z,orders-api,eu-west,171.41
2026-01-31T04:49:00Z,orders-api,eu-west,162.84
2026-01-31T04:50:00Z,orders-api,eu-west,177.78
2026-01-31T04:51:00Z,orders-api,eu-west,177.49
2026-01-31T04:52:00Z,orders-api,eu-west,170.95
2026-01-31T04:53:00Z,orders-api,eu-west,154.54
2026-01-31T04:54:00Z,orders-api,eu-west,168.22
2026-01-31T04:55:00Z,orders-api,eu-west,151.69
2026-01-31T04:56:00Z,orders-api,eu-west,156.53
2026-01-31T04:57:00Z,orders-api,eu-west,161.97
2026-01-31T04:58:00Z,orders-api,eu-west,151.87
2026-01-31T04:59:00Z,orders-api,eu-west,191.59
2026-01-31T05:00:00Z,orders-api,eu-west,164.15
2026-01-31T05:01:00Z,orders-api,eu-west,167.14
2026-01-31T05:02:00Z,orders-api,eu-west,174.17
2026-01-31T05:03:00Z,orders-api,eu-west,161.28
2026-01-31T05:04:00Z,orders-api,eu-west,159.87
2026-01-31T05:05:00Z,orders-api,eu-west,162.91
2026-01-31T05:06:00Z,orders-api,eu-west,185.11
2026-01-31T05:07:00Z,orders-api,eu-west,168.36
2026-01-31T05:08:00Z,orders-api,eu-west,169.53
2026-01-31T05:09:00Z,orders-api,eu-west,168.27
2026-01-31T05:10:00Z,orders-api,eu-west,168.05
2026-01-31T05:11:00Z,orders-api,eu-west,172.42
2026-01-31T05:12:00Z,orders-api,eu-west,155.83
2026-01-31T05:13:00Z,orders-api,eu-west,161.99
2026-01-31T05:14:00Z,orders-api,eu-west,156.19
2026-01-31T05:15:00Z,orders-api,eu-west,172.35
2026-01-31T05:16:00Z,orders-api,eu-west,168.03
2026-01-31T05:17:00Z,orders-api,eu-west,183.77
2026-01-31T05:18:00Z,orders-api,eu-west,167.74
2026-01-31T05:19:00Z,orders-api,eu-west,146.66
2026-01-31T05:20:00Z,orders-api,eu-west,170.12
2026-01-31T05:21:00Z,orders-api,eu-west,161.08
2026-01-31T05:22:00Z,orders-api,eu-west,173.88
2026-01-31T05:23:00Z,orders-api,eu-west,161.48
2026-01-31T05:24:00Z,orders-api,eu-west,151.29
2026-01-31T05:25:00Z,orders-api,eu-west,173.94
2026-01-31T05:26:00Z,orders-api,eu-west,151.89
2026-01-31T05:27:00Z,orders-api,eu-west,149.72
2026-01-31T05:28:00Z,orders-api,eu-west,154.39
2026-01-31T05:29:00Z,orders-api,eu-west,170.06
2026-01-31T05:30:00Z,orders-api,eu-west,177.51
2026-01-31T05:31:00Z,orders-api,eu-west,165.37
2026-01-31T05:32:00Z,orders-api,eu-west,159.53
2026-01-31T05:33:00Z,orders-api,eu-west,167.39
2026-01-31T05:34:00Z,orders-api,eu-west,167.74
2026-01-31T05:35:00Z,orders-api,eu-west,162.87
2026-01-31T05:36:00Z,orders-api,eu-west,169.84
2026-01-31T05:37:00Z,orders-api,eu-west,174.31
2026-01-31T05:38:00Z,orders-api,eu-west,167.51
2026-01-31T05:39:00Z,orders-api,eu-west,167.65
2026-01-31T05:40:00Z,orders-api,eu-west,146.22
2026-01-31T05:41:00Z,orders-api,eu-west,157.19
2026-01-31T05:42:00Z,orders-api,eu-west,166.91
2026-01-31T05:43:00Z,orders-api,eu-west,171.93
2026-01-31T05:44:00Z,orders-api,eu-west,169.44
2026-01-31T05:45:00Z,orders-api,eu-west,158.87
2026-01-31T05:46:00Z,orders-api,eu-west,164.44
2026-01-31T05:47:00Z,orders-api,eu-west,171.92
2026-01-31T05:48:00Z,orders-api,eu-west,173.85
2026-01-31T05:49:00Z,orders-api,eu-west,159.88
2026-01-31T05:50:00Z,orders-api,eu-west,171.76
2026-01-31T05:51:00Z,orders-api,eu-west,165.49
2026-01-31T05:52:00Z,orders-api,eu-west,156.56
2026-01-31T05:53:00Z,orders-api,eu-west,159.48
2026-01-31T05:54:00Z,orders-api,eu-west,164.96
2026-01-31T05:55:00Z,orders-api,eu-west,176.8
2026-01-31T05:56:00Z,orders-api,eu-west,184.52
2026-01-31T05:57:00Z,orders-api,eu-west,151.2
2026-01-31T05:58:00Z,orders-api,eu-west,165.14
2026-01-31T05:59:00Z,orders-api,eu-west,165.16
2026-01-31T06:00:00Z,orders-api,eu-west,162.19
2026-01-31T06:01:00Z,orders-api,eu-west,160.7
2026-01-31T06:02:00Z,orders-api,eu-west,158.37
2026-01-31T06:03:00Z,orders-api,eu-west,182.7
2026-01-31T06:04:00Z,orders-api,eu-west,159.33
2026-01-31T06:05:00Z,orders-api,eu-west,148.17
2026-01-31T06:06:00Z,orders-api,eu-west,157.73
2026-01-31T06:07:00Z,orders-api,eu-west,156.12
2026-01-31T06:08:00Z,orders-api,eu-west,161.84
2026-01-31T06:09:00Z,orders-api,eu-west,158.25
2026-01-31T06:10:00Z,orders-api,eu-west,160.39
2026-01-31T06:11:00Z,orders-api,eu-west,172.79
2026-01-31T06:12:00Z,orders-api,eu-west,150.59
2026-01-31T06:13:00Z,orders-api,eu-west,155.93
2026-01-31T06:14:00Z,orders-api,eu-west,157.19
2026-01-31T06:15:00Z,orders-api,eu-west,149.78
2026-01-31T06:16:00Z,orders-api,eu-west,160.09
2026-01-31T06:17:00Z,orders-api,eu-west,149.82
2026-01-31T06:18:00Z,orders-api,eu-west,165.56
2026-01-31T06:19:00Z,orders-api,eu-west,151.35
2026-01-31T06:20:00Z,orders-api,eu-west,158.6
2026-01-31T06:21:00Z,orders-api,eu-west,172.07
2026-01-31T06:22:00Z,orders-api,eu-west,139.1
2026-01-31T06:23:00Z,orders-api,eu-west,147.33
2026-01-31T06:24:00Z,orders-api,eu-west,157.17
2026-01-31T06:25:00Z,orders-api,eu-west,151.96
2026-01-31T06:26:00Z,orders-api,eu-west,165.97
2026-01-31T06:27:00Z,orders-api,eu-west,169.93
2026-01-31T06:28:00Z,orders-api,eu-west,145.98
2026-01-31T06:29:00Z,orders-api,eu-west,164.38
2026-01-31T06:30:00Z,orders-api,eu-west,174.29
2026-01-31T06:31:00Z,orders-api,eu-west,143.19
2026-01-31T06:32:00Z,orders-api,eu-west,155.51
2026-01-31T06:33:00Z,orders-api,eu-west,156.55
2026-01-31T06:34:00Z,orders-api,eu-west,143.68
2026-01-31T06:35:00Z,orders-api,eu-west,173.8
2026-01-31T06:36:00Z,orders-api,eu-west,155.28
2026-01-31T06:37:00Z,orders-api,eu-west,157.94
2026-01-31T06:38:00Z,orders-api,eu-west,157.04
2026-01-31T06:39:00Z,orders-api,eu-west,154.25
2026-01-31T06:40:00Z,orders-api,eu-west,140.43
2026-01-31T06:41:00Z,orders-api,eu-west,155.72
2026-01-31T06:42:00Z,orders-api,eu-west,169.83
2026-01-31T06:43:00Z,orders-api,eu-west,152.04
2026-01-31T06:44:00Z,orders-api,eu-west,156.22
2026-01-31T06:45:00Z,orders-api,eu-west,170.54
2026-01-31T06:46:00Z,orders-api,eu-west,146.14
2026-01-31T06:47:00Z,orders-api,eu-west,144.66
2026-01-31T06:48:00Z,orders-api,eu-west,158.42
2026-01-31T06:49:00Z,orders-api,eu-west,150.32
2026-01-31T06:50:00Z,orders-api,eu-west,168.54
2026-01-31T06:51:00Z,orders-api,eu-west,169.12
2026-01-31T06:52:00Z,orders-api,eu-west,176.04
2026-01-31T06:53:00Z,orders-api,eu-west,151.94
2026-01-31T06:54:00Z,orders-api,eu-west,149.81
2026-01-31T06:55:00Z,orders-api,eu-west,146.3
2026-01-31T06:56:00Z,orders-api,eu-west,161.31
2026-01-31T06:57:00Z,orders-api,eu-west,143.91
2026-01-31T06:58:00Z,orders-api,eu-west,152.42
2026-01-31T06:59:00Z,orders-api,eu-west,162.21
2026-01-31T07:00:00Z,orders-api,eu-west,159.17
2026-01-31T07:01:00Z,orders-api,eu-west,164.72
2026-01-31T07:02:00Z,orders-api,eu-west,152.03
2026-01-31T07:03:00Z,orders-api,eu-west,151.71
2026-01-31T07:04:00Z,orders-api,eu-west,154.6
2026-01-31T07:05:00Z,orders-api,eu-west,150.86
2026-01-31T07:06:00Z,orders-api,eu-west,169.25
2026-01-31T07:07:00Z,orders-api,eu-west,154.91
2026-01-31T07:08:00Z,orders-api,eu-west,157.44
2026-01-31T07:09:00Z,orders-api,eu-west,144.27
2026-01-31T07:10:00Z,orders-api,eu-west,179.77
2026-01-31T07:11:00Z,orders-api,eu-west,140.27
2026-01-31T07:12:00Z,orders-api,eu-west,150.33
2026-01-31T07:13:00Z,orders-api,eu-west,156.54
2026-01-31T07:14:00Z,orders-api,eu-west,151.73
2026-01-31T07:15:00Z,orders-api,eu-west,157.21
2026-01-31T07:16:00Z,orders-api,eu-west,161.19
2026-01-31T07:17:00Z,orders-api,eu-west,159.75
2026-01-31T07:18:00Z,orders-api,eu-west,137.43
2026-01-31T07:19:00Z,orders-api,eu-west,147.35
2026-01-31T07:20:00Z,orders-api,eu-west,148.29
2026-01-31T07:21:00Z,orders-api,eu-west,174.34
2026-01-31T07:22:00Z,orders-api,eu-west,136.38
2026-01-31T07:23:00Z,orders-api,eu-west,154.25
2026-01-31T07:24:00Z,orders-api,eu-west,149.75
2026-01-31T07:25:00Z,orders-api,eu-west,159.01
2026-01-31T07:26:00Z,orders-api,eu-west,154.37
2026-01-31T07:27:00Z,orders-api,eu-west,142.62
2026-01-31T07:28:00Z,orders-api,eu-west,153.25
2026-01-31T07:29:00Z,orders-api,eu-west,155.23
2026-01-31T07:30:00Z,orders-api,eu-west,157.53
2026-01-31T07:31:00Z,orders-api,eu-west,145.87
2026-01-31T07:32:00Z,orders-api,eu-west,137.27
2026-01-31T07:33:00Z,orders-api,eu-west,136.9
2026-01-31T07:34:00Z,orders-api,eu-west,158.87
2026-01-31T07:35:00Z,orders-api,eu-west,152.93
2026-01-31T07:36:00Z,orders-api,eu-west,139.9
2026-01-31T07:37:00Z,orders-api,eu-west,148.26
2026-01-31T07:38:00Z,orders-api,eu-west,156.91
2026-01-31T07:39:00Z,orders-api,eu-west,135.82
2026-01-31T07:40:00Z,orders-api,eu-west,141.32
2026-01-31T07:41:00Z,orders-api,eu-west,143.62
2026-01-31T07:42:00Z,orders-api,eu-west,145.26
2026-01-31T07:43:00Z,orders-api,eu-west,143.16
2026-01-31T07:44:00Z,orders-api,eu-west,136.8
2026-01-31T07:45:00Z,orders-api,eu-west,159.24
2026-01-31T07:46:00Z,orders-api,eu-west,157.13
2026-01-31T07:47:00Z,orders-api,eu-west,151.58
2026-01-31T07:48:00Z,orders-api,eu-west,146.2
2026-01-31T07:49:00Z,orders-api,eu-west,150.15
2026-01-31T07:50:00Z,orders-api,eu-west,155.52
2026-01-31T07:51:00Z,orders-api,eu-west,138.37
2026-01-31T07:52:00Z,orders-api,eu-west,152.84
2026-01-31T07:53:00Z,orders-api,eu-west,137.52
2026-01-31T07:54:00Z,orders-api,eu-west,135.19
2026-01-31T07:55:00Z,orders-api,eu-west,151.2
2026-01-31T07:56:00Z,orders-api,eu-west,156.7
2026-01-31T07:57:00Z,orders-api,eu-west,159.45
2026-01-31T07:58:00Z,orders-api,eu-west,133.59
2026-01-31T07:59:00Z,orders-api,eu-west,152.43
2026-01-31T08:00:00Z,orders-api,eu-west,148.83
2026-01-31T08:01:00Z,orders-api,eu-west,152.96
2026-01-31T08:02:00Z,orders-api,eu-west,136.06
2026-01-31T08:03:00Z,orders-api,eu-west,141.64
2026-01-31T08:04:00Z,orders-api,eu-west,131.58
2026-01-31T08:05:00Z,orders-api,eu-west,143.88
2026-01-31T08:06:00Z,orders-api,eu-west,135.03
2026-01-31T08:07:00Z,orders-api,eu-west,147.2
2026-01-31T08:08:00Z,orders-api,eu-west,156.35
2026-01-31T08:09:00Z,orders-api,eu-west,141.68
2026-01-31T08:10:00Z,orders-api,eu-west,149.86
2026-01-31T08:11:00Z,orders-api,eu-west,146.14
2026-01-31T08:12:00Z,orders-api,eu-west,137.51
2026-01-31T08:13:00Z,orders-api,eu-west,162.12
2026-01-31T08:14:00Z,orders-api,eu-west,137.84
2026-01-31T08:15:00Z,orders-api,eu-west,146.62
2026-01-31T08:16:00Z,orders-api,eu-west,153.61
2026-01-31T08:17:00Z,orders-api,eu-west,139.74
2026-01-31T08:18:00Z,orders-api,eu-west,131.27
2026-01-31T08:19:00Z,orders-api,eu-west,132.22
2026-01-31T08:20:00Z,orders-api,eu-west,142.11
2026-01-31T08:21:00Z,orders-api,eu-west,133.19
2026-01-31T08:22:00Z,orders-api,eu-west,143.82
2026-01-31T08:23:00Z,orders-api,eu-west,155.97
2026-01-31T08:24:00Z,orders-api,eu-west,146.37
2026-01-31T08:25:00Z,orders-api,eu-west,142.35
2026-01-31T08:26:00Z,orders-api,eu-west,131.86
2026-01-31T08:27:00Z,orders-api,eu-west,137.29
2026-01-31T08:28:00Z,orders-api,eu-west,146.03
2026-01-31T08:29:00Z,orders-api,eu-west,143.32
2026-01-31T08:30:00Z,orders-api,eu-west,139.53
2026-01-31T08:31:00Z,orders-api,eu-west,144.47
2026-01-31T08:32:00Z,orders-api,eu-west,137.45
2026-01-31T08:33:00Z,orders-api,eu-west,131.69
2026-01-31T08:34:00Z,orders-api,eu-west,141.1
2026-01-31T08:35:00Z,orders-api,eu-west,126.79
2026-01-31T08:36:00Z,orders-api,eu-west,140.88
2026-01-31T08:37:00Z,orders-api,eu-west,142.67
2026-01-31T08:38:00Z,orders-api,eu-west,133.88
2026-01-31T08:39:00Z,orders-api,eu-west,142.5
2026-01-31T08:40:00Z,orders-api,eu-west,129.55
2026-01-31T08:41:00Z,orders-api,eu-west,136.56
2026-01-31T08:42:00Z,orders-api,eu-west,129.75
2026-01-31T08:43:00Z,orders-api,eu-west,136.7
2026-01-31T08:44:00Z,orders-api,eu-west,131.85
2026-01-31T08:45:00Z,orders-api,eu-west,144.32
2026-01-31T08:46:00Z,orders-api,eu-west,134.24
2026-01-31T08:47:00Z,orders-api,eu-west,126.61
2026-01-31T08:48:00Z,orders-api,eu-west,140.12
2026-01-31T08:49:00Z,orders-api,eu-west,138.09
2026-01-31T08:50:00Z,orders-api,eu-west,139.09
2026-01-31T08:51:00Z,orders-api,eu-west,131.44
2026-01-31T08:52:00Z,orders-api,eu-west,134.88
2026-01-31T08:53:00Z,orders-api,eu-west,131.03
2026-01-31T08:54:00Z,orders-api,eu-west,135.04
2026-01-31T08:55:00Z,orders-api,eu-west,116.89
2026-01-31T08:56:00Z,orders-api,eu-west,134.17
2026-01-31T08:57:00Z,orders-api,eu-west,131.83
2026-01-31T08:58:00Z,orders-api,eu-west,134.35
2026-01-31T08:59:00Z,orders-api,eu-west,139.5
2026-01-31T09:00:00Z,orders-api,eu-west,131.88
2026-01-31T09:01:00Z,orders-api,eu-west,119.67
2026-01-31T09:02:00Z,orders-api,eu-west,129.52
2026-01-31T09:03:00Z,orders-api,eu-west,123.62
2026-01-31T09:04:00Z,orders-api,eu-west,130.61
2026-01-31T09:05:00Z,orders-api,eu-west,141.91
2026-01-31T09:06:00Z,orders-api,eu-west,121.99
2026-01-31T09:07:00Z,orders-api,eu-west,137.68
2026-01-31T09:08:00Z,orders-api,eu-west,116.0
2026-01-31T09:09:00Z,orders-api,eu-west,128.37
2026-01-31T09:10:00Z,orders-api,eu-west,122.24
2026-01-31T09:11:00Z,orders-api,eu-west,143.92
2026-01-31T09:12:00Z,orders-api,eu-west,120.45
2026-01-31T09:13:00Z,orders-api,eu-west,121.42
2026-01-31T09:14:00Z,orders-api,eu-west,109.7
2026-01-31T09:15:00Z,orders-api,eu-west,120.22
2026-01-31T09:16:00Z,orders-api,eu-west,129.38
2026-01-31T09:17:00Z,orders-api,eu-west,131.23
2026-01-31T09:18:00Z,orders-api,eu-west,129.62
2026-01-31T09:19:00Z,orders-api,eu-west,136.28
2026-01-31T09:20:00Z,orders-api,eu-west,120.88
2026-01-31T09:21:00Z,orders-api,eu-west,141.73
2026-01-31T09:22:00Z,orders-api,eu-west,116.45
2026-01-31T09:23:00Z,orders-api,eu-west,124.54
2026-01-31T09:24:00Z,orders-api,eu-west,114.3
2026-01-31T09:25:00Z,orders-api,eu-west,126.83
2026-01-31T09:26:00Z,orders-api,eu-west,120.65
2026-01-31T09:27:00Z,orders-api,eu-west,128.26
2026-01-31T09:28:00Z,orders-api,eu-west,124.96
2026-01-31T09:29:00Z,orders-api,eu-west,126.64
2026-01-31T09:30:00Z,orders-api,eu-west,129.93
2026-01-31T09:31:00Z,orders-api,eu-west,118.28
2026-01-31T09:32:00Z,orders-api,eu-west,136.09
2026-01-31T09:33:00Z,orders-api,eu-west,125.07
2026-01-31T09:34:00Z,orders-api,eu-west,126.22
2026-01-31T09:35:00Z,orders-api,eu-west,143.33
2026-01-31T09:36:00Z,orders-api,eu-west,116.56
2026-01-31T09:37:00Z,orders-api,eu-west,124.25
2026-01-31T09:38:00Z,orders-api,eu-west,119.23
2026-01-31T09:39:00Z,orders-api,eu-west,125.38
2026-01-31T09:40:00Z,orders-api,eu-west,130.16
2026-01-31T09:41:00Z,orders-api,eu-west,127.68
2026-01-31T09:42:00Z,orders-api,eu-west,146.58
2026-01-31T09:43:00Z,orders-api,eu-west,107.15
2026-01-31T09:44:00Z,orders-api,eu-west,129.46
2026-01-31T09:45:00Z,orders-api,eu-west,118.72
2026-01-31T09:46:00Z,orders-api,eu-west,112.65
2026-01-31T09:47:00Z,orders-api,eu-west,116.23
2026-01-31T09:48:00Z,orders-api,eu-west,120.15
2026-01-31T09:49:00Z,orders-api,eu-west,130.5
2026-01-31T09:50:00Z,orders-api,eu-west,131.78
2026-01-31T09:51:00Z,orders-api,eu-west,120.81
2026-01-31T09:52:00Z,orders-api,eu-west,135.5
2026-01-31T09:53:00Z,orders-api,eu-west,109.53
2026-01-31T09:54:00Z,orders-api,eu-west,110.09
2026-01-31T09:55:00Z,orders-api,eu-west,105.92
2026-01-31T09:56:00Z,orders-api,eu-west,120.47
2026-01-31T09:57:00Z,orders-api,eu-west,123.48
2026-01-31T09:58:00Z,orders-api,eu-west,123.43
2026-01-31T09:59:00Z,orders-api,eu-west,124.57
2026-01-31T10:00:00Z,orders-api,eu-west,114.88
2026-01-31T10:01:00Z,orders-api,eu-west,126.23
2026-01-31T10:02:00Z,orders-api,eu-west,123.75
2026-01-31T10:03:00Z,orders-api,eu-west,132.49
2026-01-31T10:04:00Z,orders-api,eu-west,104.31
2026-01-31T10:05:00Z,orders-api,eu-west,124.83
2026-01-31T10:06:00Z,orders-api,eu-west,112.15
2026-01-31T10:07:00Z,orders-api,eu-west,116.97
2026-01-31T10:08:00Z,orders-api,eu-west,123.15
2026-01-31T10:09:00Z,orders-api,eu-west,119.97
2026-01-31T10:10:00Z,orders-api,eu-west,114.71
2026-01-31T10:11:00Z,orders-api,eu-west,119.87
2026-01-31T10:12:00Z,orders-api,eu-west,103.81
2026-01-31T10:13:00Z,orders-api,eu-west,131.11
2026-01-31T10:14:00Z,orders-api,eu-west,119.81
2026-01-31T10:15:00Z,orders-api,eu-west,123.27
2026-01-31T10:16:00Z,orders-api,eu-west,116.52
2026-01-31T10:17:00Z,orders-api,eu-west,121.83
2026-01-31T10:18:00Z,orders-api,eu-west,111.61
2026-01-31T10:19:00Z,orders-api,eu-west,116.92
2026-01-31T10:20:00Z,orders-api,eu-west,106.57
2026-01-31T10:21:00Z,orders-api,eu-west,125.19
2026-01-31T10:22:00Z,orders-api,eu-west,112.12
2026-01-31T10:23:00Z,orders-api,eu-west,99.34
2026-01-31T10:24:00Z,orders-api,eu-west,106.92
2026-01-31T10:25:00Z,orders-api,eu-west,104.49
2026-01-31T10:26:00Z,orders-api,eu-west,116.1
2026-01-31T10:27:00Z,orders-api,eu-west,105.63
2026-01-31T10:28:00Z,orders-api,eu-west,124.15
2026-01-31T10:29:00Z,orders-api,eu-west,115.11
2026-01-31T10:30:00Z,orders-api,eu-west,111.32
2026-01-31T10:31:00Z,orders-api,eu-west,117.45
2026-01-31T10:32:00Z,orders-api,eu-west,127.97
2026-01-31T10:33:00Z,orders-api,eu-west,118.03
2026-01-31T10:34:00Z,orders-api,eu-west,109.99
2026-01-31T10:35:00Z,orders-api,eu-west,101.09
2026-01-31T10:36:00Z,orders-api,eu-west,102.45
2026-01-31T10:37:00Z,orders-api,eu-west,110.13
2026-01-31T10:38:00Z,orders-api,eu-west,114.38
2026-01-31T10:39:00Z,orders-api,eu-west,114.73
2026-01-31T10:40:00Z,orders-api,eu-west,117.76
2026-01-31T10:41:00Z,orders-api,eu-west,101.96
2026-01-31T10:42:00Z,orders-api,eu-west,111.97
2026-01-31T10:43:00Z,orders-api,eu-west,125.15
2026-01-31T10:44:00Z,orders-api,eu-west,115.08
2026-01-31T10:45:00Z,orders-api,eu-west,108.72
2026-01-31T10:46:00Z,orders-api,eu-west,103.95
2026-01-31T10:47:00Z,orders-api,eu-west,104.44
2026-01-31T10:48:00Z,orders-api,eu-west,104.74
2026-01-31T10:49:00Z,orders-api,eu-west,112.06
2026-01-31T10:50:00Z,orders-api,eu-west,113.48
2026-01-31T10:51:00Z,orders-api,eu-west,111.8
2026-01-31T10:52:00Z,orders-api,eu-west,97.14
2026-01-31T10:53:00Z,orders-api,eu-west,125.74
2026-01-31T10:54:00Z,orders-api,eu-west,114.99
2026-01-31T10:55:00Z,orders-api,eu-west,99.93
2026-01-31T10:56:00Z,orders-api,eu-west,111.12
2026-01-31T10:57:00Z,orders-api,eu-west,109.43
2026-01-31T10:58:00Z,orders-api,eu-west,120.8
2026-01-31T10:59:00Z,orders-api,eu-west,101.09
2026-01-31T11:00:00Z,orders-api,eu-west,117.22
2026-01-31T11:01:00Z,orders-api,eu-west,116.11
2026-01-31T11:02:00Z,orders-api,eu-west,108.37
2026-01-31T11:03:00Z,orders-api,eu-west,101.6
2026-01-31T11:04:00Z,orders-api,eu-west,97.87
2026-01-31T11:05:00Z,orders-api,eu-west,101.95
2026-01-31T11:06:00Z,orders-api,eu-west,103.69
2026-01-31T11:07:00Z,orders-api,eu-west,111.2
2026-01-31T11:08:00Z,orders-api,eu-west,109.33
2026-01-31T11:09:00Z,orders-api,eu-west,99.4
2026-01-31T11:10:00Z,orders-api,eu-west,89.62
2026-01-31T11:11:00Z,orders-api,eu-west,108.74
2026-01-31T11:12:00Z,orders-api,eu-west,109.51
2026-01-31T11:13:00Z,orders-api,eu-west,107.91
2026-01-31T11:14:00Z,orders-api,eu-west,106.24
2026-01-31T11:15:00Z,orders-api,eu-west,108.77
2026-01-31T11:16:00Z,orders-api,eu-west,120.5
2026-01-31T11:17:00Z,orders-api,eu-west,106.65
2026-01-31T11:18:00Z,orders-api,eu-west,101.57
2026-01-31T11:19:00Z,orders-api,eu-west,102.17
2026-01-31T11:20:00Z,orders-api,eu-west,102.41
2026-01-31T11:21:00Z,orders-api,eu-west,121.92
2026-01-31T11:22:00Z,orders-api,eu-west,106.05
2026-01-31T11:23:00Z,orders-api,eu-west,103.18
2026-01-31T11:24:00Z,orders-api,eu-west,100.19
2026-01-31T11:25:00Z,orders-api,eu-west,116.03
2026-01-31T11:26:00Z,orders-api,eu-west,111.39
2026-01-31T11:27:00Z,orders-api,eu-west,103.87
2026-01-31T11:28:00Z,orders-api,eu-west,103.16
2026-01-31T11:29:00Z,orders-api,eu-west,101.56
2026-01-31T11:30:00Z,orders-api,eu-west,84.41
2026-01-31T11:31:00Z,orders-api,eu-west,109.25
2026-01-31T11:32:00Z,orders-api,eu-west,97.74
2026-01-31T11:33:00Z,orders-api,eu-west,104.58
2026-01-31T11:34:00Z,orders-api,eu-west,94.65
2026-01-31T11:35:00Z,orders-api,eu-west,102.21
2026-01-31T11:36:00Z,orders-api,eu-west,101.14
2026-01-31T11:37:00Z,orders-api,eu-west,104.71
2026-01-31T11:38:00Z,orders-api,eu-west,97.69
2026-01-31T11:39:00Z,orders-api,eu-west,110.42
2026-01-31T11:40:00Z,orders-api,eu-west,103.05
2026-01-31T11:41:00Z,orders-api,eu-west,92.3
2026-01-31T11:42:00Z,orders-api,eu-west,95.87
2026-01-31T11:43:00Z,orders-api,eu-west,95.59
2026-01-31T11:44:00Z,orders-api,eu-west,81.26
2026-01-31T11:45:00Z,orders-api,eu-west,109.41
2026-01-31T11:46:00Z,orders-api,eu-west,100.47
2026-01-31T11:47:00Z,orders-api,eu-west,99.22
2026-01-31T11:48:00Z,orders-api,eu-west,99.29
2026-01-31T11:49:00Z,orders-api,eu-west,94.59
2026-01-31T11:50:00Z,orders-api,eu-west,92.76
2026-01-31T11:51:00Z,orders-api,eu-west,103.15
2026-01-31T11:52:00Z,orders-api,eu-west,91.57
2026-01-31T11:53:00Z,orders-api,eu-west,76.63
2026-01-31T11:54:00Z,orders-api,eu-west,96.71
2026-01-31T11:55:00Z,orders-api,eu-west,100.87
2026-01-31T11:56:00Z,orders-api,eu-west,99.51
2026-01-31T11:57:00Z,orders-api,eu-west,101.33
2026-01-31T11:58:00Z,orders-api,eu-west,107.31
2026-01-31T11:59:00Z,orders-api,eu-west,102.8
2026-01-31T12:00:00Z,orders-api,eu-west,108.68
2026-01-31T12:01:00Z,orders-api,eu-west,86.73
2026-01-31T12:02:00Z,orders-api,eu-west,101.79
2026-01-31T12:03:00Z,orders-api,eu-west,99.63
2026-01-31T12:04:00Z,orders-api,eu-west,89.71
2026-01-31T12:05:00Z,orders-api,eu-west,82.34
2026-01-31T12:06:00Z,orders-api,eu-west,84.03
2026-01-31T12:07:00Z,orders-api,eu-west,93.08
2026-01-31T12:08:00Z,orders-api,eu-west,97.84
2026-01-31T12:09:00Z,orders-api,eu-west,86.26
2026-01-31T12:10:00Z,orders-api,eu-west,86.44
2026-01-31T12:11:00Z,orders-api,eu-west,94.04
2026-01-31T12:12:00Z,orders-api,eu-west,102.48
2026-01-31T12:13:00Z,orders-api,eu-west,95.94
2026-01-31T12:14:00Z,orders-api,eu-west,98.18
