ts,service,region,p50_ms,p95_ms,p99_ms
2026-01-22 21:54:00+00:00,orders-api,eu-west,120.33,266.35,477.66
2026-01-22 21:55:00+00:00,orders-api,eu-west,111.41,254.86,433.84
2026-01-22 21:56:00+00:00,orders-api,eu-west,111.8,229.2,427.41
2026-01-22 21:57:00+00:00,orders-api,eu-west,111.43,261.26,478.54
2026-01-22 21:58:00+00:00,orders-api,eu-west,114.28,237.39,412.9
2026-01-22 21:59:00+00:00,orders-api,eu-west,127.03,264.09,435.04
2026-01-22 22:00:00+00:00,orders-api,eu-west,118.49,269.52,449.63
2026-01-22 22:01:00+00:00,orders-api,eu-west,124.17,252.47,413.45
2026-01-22 22:02:00+00:00,orders-api,eu-west,118.83,282.22,411.52
2026-01-22 22:03:00+00:00,orders-api,eu-west,116.92,278.64,504.78
2026-01-22 22:04:00+00:00,orders-api,eu-west,128.37,278.72,487.23
2026-01-22 22:05:00+00:00,orders-api,eu-west,126.7,274.56,452.83
2026-01-22 22:06:00+00:00,orders-api,eu-west,132.84,303.35,511.88
2026-01-22 22:07:00+00:00,orders-api,eu-west,115.95,260.67,403.8
2026-01-22 22:08:00+00:00,orders-api,eu-west,118.55,243.05,410.45
2026-01-22 22:09:00+00:00,orders-api,eu-west,121.63,263.24,414.48
2026-01-22 22:10:00+00:00,orders-api,eu-west,132.28,274.59,546.4
2026-01-22 22:11:00+00:00,orders-api,eu-west,115.29,231.45,440.35
2026-01-22 22:12:00+00:00,orders-api,eu-west,126.19,265.85,492.75
2026-01-22 22:13:00+00:00,orders-api,eu-west,117.62,248.69,383.91
2026-01-22 22:14:00+00:00,orders-api,eu-west,124.31,257.18,515.4
2026-01-22 22:15:00+00:00,orders-api,eu-west,126.86,238.29,515.54
2026-01-22 22:16:00+00:00,orders-api,eu-west,115.28,254.89,451.17
2026-01-22 22:17:00+00:00,orders-api,eu-west,116.02,241.83,409.93
2026-01-22 22:18:00+00:00,orders-api,eu-west,125.94,240.28,486.06
2026-01-22 22:19:00+00:00,orders-api,eu-west,104.32,221.14,460.29
2026-01-22 22:20:00+00:00,orders-api,eu-west,128.84,245.6,453.13
2026-01-22 22:21:00+00:00,orders-api,eu-west,111.94,231.58,400.23
2026-01-22 22:22:00+00:00,orders-api,eu-west,115.07,234.34,436.45
2026-01-22 22:23:00+00:00,orders-api,eu-west,120.63,253.22,456.13
2026-01-22 22:24:00+00:00,orders-api,eu-west,105.56,220.03,393.9
2026-01-22 22:25:00+00:00,orders-api,eu-west,115.17,269.31,441.24
2026-01-22 22:26:00+00:00,orders-api,eu-west,126.03,241.7,448.11
2026-01-22 22:27:00+00:00,orders-api,eu-west,129.63,289.36,544.68
2026-01-22 22:28:00+00:00,orders-api,eu-west,129.8,275.76,484.21
2026-01-22 22:29:00+00:00,orders-api,eu-west,128.33,272.98,500.08
2026-01-22 22:30:00+00:00,orders-api,eu-west,105.48,217.02,397.93
2026-01-22 22:31:00+00:00,orders-api,eu-west,119.8,235.66,430.55
2026-01-22 22:32:00+00:00,orders-api,eu-west,131.68,290.98,553.08
2026-01-22 22:33:00+00:00,orders-api,eu-west,126.93,299.17,519.91
2026-01-22 22:34:00+00:00,orders-api,eu-west,121.88,242.9,406.04
2026-01-22 22:35:00+00:00,orders-api,eu-west,120.8,251.48,508.26
2026-01-22 22:36:00+00:00,orders-api,eu-west,125.01,259.6,426.89
2026-01-22 22:37:00+00:00,orders-api,eu-west,124.17,266.55,465.61
2026-01-22 22:38:00+00:00,orders-api,eu-west,118.63,239.3,463.5
2026-01-22 22:39:00+00:00,orders-api,eu-west,119.98,250.47,469.81
2026-01-22 22:40:00+00:00,orders-api,eu-west,125.08,246.68,468.15
2026-01-22 22:41:00+00:00,orders-api,eu-west,131.35,277.26,478.1
2026-01-22 22:42:00+00:00,orders-api,eu-west,119.49,254.61,451.48
2026-01-22 22:43:00+00:00,orders-api,eu-west,111.64,242.86,425.38
2026-01-22 22:44:00+00:00,orders-api,eu-west,125.13,262.63,513.47
2026-01-22 22:45:00+00:00,orders-api,eu-west,117.74,236.03,433.89
2026-01-22 22:46:00+00:00,orders-api,eu-west,132.59,255.09,497.82
2026-01-22 22:47:00+00:00,orders-api,eu-west,117.21,234.4,388.98
2026-01-22 22:48:00+00:00,orders-api,eu-west,118.63,258.65,484.32
2026-01-22 22:49:00+00:00,orders-api,eu-west,116.59,234.82,474.93
2026-01-22 22:50:00+00:00,orders-api,eu-west,119.26,239.86,430.04
2026-01-22 22:51:00+00:00,orders-api,eu-west,128.45,235.07,432.95
2026-01-22 22:52:00+00:00,orders-api,eu-west,126.04,281.14,497.85
2026-01-22 22:53:00+00:00,orders-api,eu-west,124.94,270.23,471.15
2026-01-22 22:54:00+00:00,orders-api,eu-west,126.1,274.05,479.21
2026-01-22 22:55:00+00:00,orders-api,eu-west,118.63,230.93,432.51
2026-01-22 22:56:00+00:00,orders-api,eu-west,118.02,226.34,472.79
2026-01-22 22:57:00+00:00,orders-api,eu-west,117.26,242.41,439.03
2026-01-22 22:58:00+00:00,orders-api,eu-west,123.96,256.63,491.54
2026-01-22 22:59:00+00:00,orders-api,eu-west,129.45,277.82,515.67
2026-01-22 23:00:00+00:00,orders-api,eu-west,115.13,261.53,434.99
2026-01-22 23:01:00+00:00,orders-api,eu-west,122.84,265.46,446.3
2026-01-22 23:02:00+00:00,orders-api,eu-west,124.06,270.85,433.68
2026-01-22 23:03:00+00:00,orders-api,eu-west,123.94,235.78,447.68
2026-01-22 23:04:00+00:00,orders-api,eu-west,130.78,275.13,458.75
2026-01-22 23:05:00+00:00,orders-api,eu-west,129.39,262.13,488.79
2026-01-22 23:06:00+00:00,orders-api,eu-west,138.55,289.47,523.45
2026-01-22 23:07:00+00:00,orders-api,eu-west,135.49,278.09,532.39
2026-01-22 23:08:00+00:00,orders-api,eu-west,126.6,249.23,442.09
2026-01-22 23:09:00+00:00,orders-api,eu-west,116.43,249.61,448.73
2026-01-22 23:10:00+00:00,orders-api,eu-west,122.91,239.13,470.53
2026-01-22 23:11:00+00:00,orders-api,eu-west,116.32,227.02,407.47
2026-01-22 23:12:00+00:00,orders-api,eu-west,125.66,279.33,513.07
2026-01-22 23:13:00+00:00,orders-api,eu-west,125.04,271.61,469.1
2026-01-22 23:14:00+00:00,orders-api,eu-west,121.24,257.79,511.29
2026-01-22 23:15:00+00:00,orders-api,eu-west,116.9,240.97,424.32
2026-01-22 23:16:00+00:00,orders-api,eu-west,124.32,245.14,526.71
2026-01-22 23:17:00+00:00,orders-api,eu-west,115.63,238.89,444.11
2026-01-22 23:18:00+00:00,orders-api,eu-west,130.62,286.36,460.85
2026-01-22 23:19:00+00:00,orders-api,eu-west,127.81,265.31,472.11
2026-01-22 23:20:00+00:00,orders-api,eu-west,129.13,254.72,484.73
2026-01-22 23:21:00+00:00,orders-api,eu-west,112.45,250.06,483.54
2026-01-22 23:22:00+00:00,orders-api,eu-west,113.73,270.65,449.66
2026-01-22 23:23:00+00:00,orders-api,eu-west,112.88,218.6,506.54
2026-01-22 23:24:00+00:00,orders-api,eu-west,121.84,259.4,538.53
2026-01-22 23:25:00+00:00,orders-api,eu-west,122.42,230.54,437.59
2026-01-22 23:26:00+00:00,orders-api,eu-west,124.01,240.85,494.88
2026-01-22 23:27:00+00:00,orders-api,eu-west,124.8,271.1,503.68
2026-01-22 23:28:00+00:00,orders-api,eu-west,128.34,307.21,538.73
2026-01-22 23:29:00+00:00,orders-api,eu-west,119.34,256.79,406.68
2026-01-22 23:30:00+00:00,orders-api,eu-west,120.14,264.48,466.75
2026-01-22 23:31:00+00:00,orders-api,eu-west,114.38,213.74,417.69
2026-01-22 23:32:00+00:00,orders-api,eu-west,116.65,242.62,445.3
2026-01-22 23:33:00+00:00,orders-api,eu-west,119.98,273.1,476.92
2026-01-22 23:34:00+00:00,orders-api,eu-west,126.77,263.27,496.45
2026-01-22 23:35:00+00:00,orders-api,eu-west,126.3,277.24,446.57
2026-01-22 23:36:00+00:00,orders-api,eu-west,128.93,299.17,520.42
2026-01-22 23:37:00+00:00,orders-api,eu-west,124.61,265.87,486.27
2026-01-22 23:38:00+00:00,orders-api,eu-west,115.42,218.73,461.62
2026-01-22 23:39:00+00:00,orders-api,eu-west,133.5,303.78,542.03
2026-01-22 23:40:00+00:00,orders-api,eu-west,126.01,274.47,479.45
2026-01-22 23:41:00+00:00,orders-api,eu-west,130.45,279.87,519.1
2026-01-22 23:42:00+00:00,orders-api,eu-west,131.83,272.24,524.22
2026-01-22 23:43:00+00:00,orders-api,eu-west,125.78,278.39,445.68
2026-01-22 23:44:00+00:00,orders-api,eu-west,117.79,268.92,463.44
2026-01-22 23:45:00+00:00,orders-api,eu-west,110.74,221.99,444.08
2026-01-22 23:46:00+00:00,orders-api,eu-west,126.38,251.21,466.44
2026-01-22 23:47:00+00:00,orders-api,eu-west,124.17,259.83,475.77
2026-01-22 23:48:00+00:00,orders-api,eu-west,120.09,240.58,429.5
2026-01-22 23:49:00+00:00,orders-api,eu-west,121.06,249.27,446.11
2026-01-22 23:50:00+00:00,orders-api,eu-west,132.6,266.46,482.45
2026-01-22 23:51:00+00:00,orders-api,eu-west,114.53,231.95,360.28
2026-01-22 23:52:00+00:00,orders-api,eu-west,133.47,291.44,538.15
2026-01-22 23:53:00+00:00,orders-api,eu-west,127.5,277.6,530.03
2026-01-22 23:54:00+00:00,orders-api,eu-west,119.53,257.97,465.02
2026-01-22 23:55:00+00:00,orders-api,eu-west,122.67,264.98,475.14
2026-01-22 23:56:00+00:00,orders-api,eu-west,124.83,283.2,493.59
2026-01-22 23:57:00+00:00,orders-api,eu-west,130.1,274.61,519.65
2026-01-22 23:58:00+00:00,orders-api,eu-west,133.67,286.58,475.14
2026-01-22 23:59:00+00:00,orders-api,eu-west,120.85,235.99,444.95
2026-01-23 00:00:00+00:00,orders-api,eu-west,132.64,265.32,496.01
2026-01-23 00:01:00+00:00,orders-api,eu-west,119.71,260.08,513.85
2026-01-23 00:02:00+00:00,orders-api,eu-west,120.17,246.36,477.52
2026-01-23 00:03:00+00:00,orders-api,eu-west,125.04,256.45,464.9
2026-01-23 00:04:00+00:00,orders-api,eu-west,126.63,286.32,518.32
2026-01-23 00:05:00+00:00,orders-api,eu-west,126.37,231.46,463.26
2026-01-23 00:06:00+00:00,orders-api,eu-west,119.58,237.42,487.81
2026-01-23 00:07:00+00:00,orders-api,eu-west,123.05,261.15,490.09
2026-01-23 00:08:00+00:00,orders-api,eu-west,117.23,226.21,510.88
2026-01-23 00:09:00+00:00,orders-api,eu-west,126.9,265.22,482.08
2026-01-23 00:10:00+00:00,orders-api,eu-west,125.91,276.05,472.25
2026-01-23 00:11:00+00:00,orders-api,eu-west,122.72,280.44,455.27
2026-01-23 00:12:00+00:00,orders-api,eu-west,120.91,225.93,459.37
2026-01-23 00:13:00+00:00,orders-api,eu-west,127.61,254.13,471.57
2026-01-23 00:14:00+00:00,orders-api,eu-west,120.96,276.06,462.16
2026-01-23 00:15:00+00:00,orders-api,eu-west,129.4,237.56,518.83
2026-01-23 00:16:00+00:00,orders-api,eu-west,118.66,223.36,458.02
2026-01-23 00:17:00+00:00,orders-api,eu-west,129.33,260.34,517.23
2026-01-23 00:18:00+00:00,orders-api,eu-west,126.62,258.14,491.57
2026-01-23 00:19:00+00:00,orders-api,eu-west,125.4,242.4,492.39
2026-01-23 00:20:00+00:00,orders-api,eu-west,123.46,254.55,450.36
2026-01-23 00:21:00+00:00,orders-api,eu-west,121.86,233.7,428.81
2026-01-23 00:22:00+00:00,orders-api,eu-west,125.12,260.09,478.15
2026-01-23 00:23:00+00:00,orders-api,eu-west,118.33,259.79,505.74
2026-01-23 00:24:00+00:00,orders-api,eu-west,124.63,288.87,435.09
2026-01-23 00:25:00+00:00,orders-api,eu-west,122.14,257.92,455.4
2026-01-23 00:26:00+00:00,orders-api,eu-west,125.21,272.26,404.9
2026-01-23 00:27:00+00:00,orders-api,eu-west,124.65,265.3,452.91
2026-01-23 00:28:00+00:00,orders-api,eu-west,127.21,245.74,489.98
2026-01-23 00:29:00+00:00,orders-api,eu-west,132.63,270.34,521.82
2026-01-23 00:30:00+00:00,orders-api,eu-west,129.13,276.01,549.78
2026-01-23 00:31:00+00:00,orders-api,eu-west,130.15,273.53,510.45
2026-01-23 00:32:00+00:00,orders-api,eu-west,123.71,243.79,426.19
2026-01-23 00:33:00+00:00,orders-api,eu-west,126.95,263.13,490.32
2026-01-23 00:34:00+00:00,orders-api,eu-west,132.36,295.39,534.86
2026-01-23 00:35:00+00:00,orders-api,eu-west,121.97,268.7,490.54
2026-01-23 00:36:00+00:00,orders-api,eu-west,122.34,264.47,497.44
2026-01-23 00:37:00+00:00,orders-api,eu-west,126.09,264.4,475.58
2026-01-23 00:38:00+00:00,orders-api,eu-west,122.51,273.86,509.44
2026-01-23 00:39:00+00:00,orders-api,eu-west,136.92,280.41,518.04
2026-01-23 00:40:00+00:00,orders-api,eu-west,123.03,258.61,434.02
2026-01-23 00:41:00+00:00,orders-api,eu-west,129.85,289.06,505.0
2026-01-23 00:42:00+00:00,orders-api,eu-west,130.04,273.13,509.33
2026-01-23 00:43:00+00:00,orders-api,eu-west,129.63,283.29,449.58
2026-01-23 00:44:00+00:00,orders-api,eu-west,118.41,244.5,460.16
2026-01-23 00:45:00+00:00,orders-api,eu-west,124.82,250.39,476.04
2026-01-23 00:46:00+00:00,orders-api,eu-west,128.2,258.7,533.21
2026-01-23 00:47:00+00:00,orders-api,eu-west,128.26,276.14,484.02
2026-01-23 00:48:00+00:00,orders-api,eu-west,130.73,286.42,492.47
2026-01-23 00:49:00+00:00,orders-api,eu-west,130.0,258.9,518.34
2026-01-23 00:50:00+00:00,orders-api,eu-west,129.91,267.35,407.63
2026-01-23 00:51:00+00:00,orders-api,eu-west,132.49,274.38,478.43
2026-01-23 00:52:00+00:00,orders-api,eu-west,121.82,292.51,460.78
2026-01-23 00:53:00+00:00,orders-api,eu-west,134.58,317.23,474.65
2026-01-23 00:54:00+00:00,orders-api,eu-west,126.31,253.54,455.96
2026-01-23 00:55:00+00:00,orders-api,eu-west,133.85,272.24,536.96
2026-01-23 00:56:00+00:00,orders-api,eu-west,115.47,237.62,490.26
2026-01-23 00:57:00+00:00,orders-api,eu-west,120.91,272.18,428.75
2026-01-23 00:58:00+00:00,orders-api,eu-west,125.71,259.1,503.98
2026-01-23 00:59:00+00:00,orders-api,eu-west,133.13,273.37,464.8
2026-01-23 01:00:00+00:00,orders-api,eu-west,125.71,245.29,487.87
2026-01-23 01:01:00+00:00,orders-api,eu-west,139.03,300.25,586.29
2026-01-23 01:02:00+00:00,orders-api,eu-west,115.61,221.59,412.48
2026-01-23 01:03:00+00:00,orders-api,eu-west,132.35,286.29,501.7
2026-01-23 01:04:00+00:00,orders-api,eu-west,135.04,299.86,569.92
2026-01-23 01:05:00+00:00,orders-api,eu-west,131.83,276.93,496.01
2026-01-23 01:06:00+00:00,orders-api,eu-west,124.42,261.89,457.26
2026-01-23 01:07:00+00:00,orders-api,eu-west,124.72,266.25,452.83
2026-01-23 01:08:00+00:00,orders-api,eu-west,130.71,283.26,437.67
2026-01-23 01:09:00+00:00,orders-api,eu-west,118.78,261.45,432.88
2026-01-23 01:10:00+00:00,orders-api,eu-west,126.59,274.56,448.29
2026-01-23 01:11:00+00:00,orders-api,eu-west,122.74,242.06,430.29
2026-01-23 01:12:00+00:00,orders-api,eu-west,134.37,289.17,514.77
2026-01-23 01:13:00+00:00,orders-api,eu-west,129.44,283.56,475.53
2026-01-23 01:14:00+00:00,orders-api,eu-west,135.89,309.56,539.34
2026-01-23 01:15:00+00:00,orders-api,eu-west,116.86,231.39,433.21
2026-01-23 01:16:00+00:00,orders-api,eu-west,118.93,264.53,475.66
2026-01-23 01:17:00+00:00,orders-api,eu-west,124.67,270.25,422.19
2026-01-23 01:18:00+00:00,orders-api,eu-west,128.68,275.83,478.27
2026-01-23 01:19:00+00:00,orders-api,eu-west,129.22,267.76,460.38
2026-01-23 01:20:00+00:00,orders-api,eu-west,115.68,263.91,475.51
2026-01-23 01:21:00+00:00,orders-api,eu-west,129.76,242.03,521.71
2026-01-23 01:22:00+00:00,orders-api,eu-west,109.09,217.48,446.56
2026-01-23 01:23:00+00:00,orders-api,eu-west,129.45,263.22,434.3
2026-01-23 01:24:00+00:00,orders-api,eu-west,129.33,260.51,444.98
2026-01-23 01:25:00+00:00,orders-api,eu-west,127.13,252.15,475.44
2026-01-23 01:26:00+00:00,orders-api,eu-west,121.42,254.06,453.23
2026-01-23 01:27:00+00:00,orders-api,eu-west,128.2,232.94,508.08
2026-01-23 01:28:00+00:00,orders-api,eu-west,127.36,289.53,523.43
2026-01-23 01:29:00+00:00,orders-api,eu-west,134.46,293.71,473.89
2026-01-23 01:30:00+00:00,orders-api,eu-west,119.68,261.1,422.29
2026-01-23 01:31:00+00:00,orders-api,eu-west,125.58,254.6,474.78
2026-01-23 01:32:00+00:00,orders-api,eu-west,128.73,284.83,498.1
2026-01-23 01:33:00+00:00,orders-api,eu-west,124.59,262.1,479.06
2026-01-23 01:34:00+00:00,orders-api,eu-west,126.19,272.62,501.93
2026-01-23 01:35:00+00:00,orders-api,eu-west,122.7,287.57,480.57
2026-01-23 01:36:00+00:00,orders-api,eu-west,133.46,306.73,552.13
2026-01-23 01:37:00+00:00,orders-api,eu-west,115.78,247.12,450.19
2026-01-23 01:38:00+00:00,orders-api,eu-west,119.95,248.34,450.14
2026-01-23 01:39:00+00:00,orders-api,eu-west,140.76,265.01,531.65
2026-01-23 01:40:00+00:00,orders-api,eu-west,121.2,240.94,519.02
2026-01-23 01:41:00+00:00,orders-api,eu-west,121.63,239.08,478.08
2026-01-23 01:42:00+00:00,orders-api,eu-west,123.88,261.16,390.92
2026-01-23 01:43:00+00:00,orders-api,eu-west,126.39,282.53,472.73
2026-01-23 01:44:00+00:00,orders-api,eu-west,129.54,276.6,501.94
2026-01-23 01:45:00+00:00,orders-api,eu-west,133.6,279.59,455.34
2026-01-23 01:46:00+00:00,orders-api,eu-west,136.03,288.11,549.1
2026-01-23 01:47:00+00:00,orders-api,eu-west,125.92,262.61,482.69
2026-01-23 01:48:00+00:00,orders-api,eu-west,136.69,300.8,506.16
2026-01-23 01:49:00+00:00,orders-api,eu-west,129.45,270.69,474.33
2026-01-23 01:50:00+00:00,orders-api,eu-west,129.94,270.8,453.95
2026-01-23 01:51:00+00:00,orders-api,eu-west,126.38,269.44,498.82
2026-01-23 01:52:00+00:00,orders-api,eu-west,129.78,263.0,546.84
2026-01-23 01:53:00+00:00,orders-api,eu-west,121.45,246.2,471.15
2026-01-23 01:54:00+00:00,orders-api,eu-west,123.51,231.93,448.26
2026-01-23 01:55:00+00:00,orders-api,eu-west,134.28,276.52,459.37
2026-01-23 01:56:00+00:00,orders-api,eu-west,139.07,301.42,555.11
2026-01-23 01:57:00+00:00,orders-api,eu-west,126.9,262.92,500.29
2026-01-23 01:58:00+00:00,orders-api,eu-west,120.56,270.66,455.8
2026-01-23 01:59:00+00:00,orders-api,eu-west,123.48,243.05,433.92
2026-01-23 02:00:00+00:00,orders-api,eu-west,137.88,269.99,513.15
2026-01-23 02:01:00+00:00,orders-api,eu-west,116.64,226.95,516.59
2026-01-23 02:02:00+00:00,orders-api,eu-west,124.64,291.75,443.27
2026-01-23 02:03:00+00:00,orders-api,eu-west,125.51,256.91,579.51
2026-01-23 02:04:00+00:00,orders-api,eu-west,123.52,267.61,512.7
2026-01-23 02:05:00+00:00,orders-api,eu-west,119.09,257.7,511.04
2026-01-23 02:06:00+00:00,orders-api,eu-west,125.71,266.18,535.38
2026-01-23 02:07:00+00:00,orders-api,eu-west,129.56,271.44,530.61
2026-01-23 02:08:00+00:00,orders-api,eu-west,138.94,306.44,489.48
2026-01-23 02:09:00+00:00,orders-api,eu-west,128.12,294.32,485.32
2026-01-23 02:10:00+00:00,orders-api,eu-west,129.43,282.73,509.91
2026-01-23 02:11:00+00:00,orders-api,eu-west,129.12,267.52,473.96
2026-01-23 02:12:00+00:00,orders-api,eu-west,132.63,300.46,534.46
2026-01-23 02:13:00+00:00,orders-api,eu-west,116.3,240.65,407.01
2026-01-23 02:14:00+00:00,orders-api,eu-west,129.4,284.33,486.0
2026-01-23 02:15:00+00:00,orders-api,eu-west,125.07,260.15,441.66
2026-01-23 02:16:00+00:00,orders-api,eu-west,130.54,283.95,488.52
2026-01-23 02:17:00+00:00,orders-api,eu-west,124.28,270.09,476.5
2026-01-23 02:18:00+00:00,orders-api,eu-west,134.54,279.54,515.68
2026-01-23 02:19:00+00:00,orders-api,eu-west,131.67,284.1,452.72
2026-01-23 02:20:00+00:00,orders-api,eu-west,124.85,268.07,451.65
2026-01-23 02:21:00+00:00,orders-api,eu-west,121.3,276.0,447.3
2026-01-23 02:22:00+00:00,orders-api,eu-west,125.3,257.86,439.87
2026-01-23 02:23:00+00:00,orders-api,eu-west,132.0,271.1,501.89
2026-01-23 02:24:00+00:00,orders-api,eu-west,141.72,288.82,611.41
2026-01-23 02:25:00+00:00,orders-api,eu-west,115.16,248.73,435.16
2026-01-23 02:26:00+00:00,orders-api,eu-west,127.43,286.75,435.27
2026-01-23 02:27:00+00:00,orders-api,eu-west,132.16,282.36,529.12
2026-01-23 02:28:00+00:00,orders-api,eu-west,125.79,244.89,439.38
2026-01-23 02:29:00+00:00,orders-api,eu-west,114.37,223.54,436.96
2026-01-23 02:30:00+00:00,orders-api,eu-west,127.18,275.24,501.28
2026-01-23 02:31:00+00:00,orders-api,eu-west,121.36,261.62,500.02
2026-01-23 02:32:00+00:00,orders-api,eu-west,131.81,286.38,520.74
2026-01-23 02:33:00+00:00,orders-api,eu-west,120.81,266.95,464.05
2026-01-23 02:34:00+00:00,orders-api,eu-west,131.54,264.45,518.38
2026-01-23 02:35:00+00:00,orders-api,eu-west,123.5,292.93,472.86
2026-01-23 02:36:00+00:00,orders-api,eu-west,138.93,273.87,475.33
2026-01-23 02:37:00+00:00,orders-api,eu-west,137.22,312.35,558.59
2026-01-23 02:38:00+00:00,orders-api,eu-west,124.28,262.99,442.95
2026-01-23 02:39:00+00:00,orders-api,eu-west,118.76,257.99,426.96
2026-01-23 02:40:00+00:00,orders-api,eu-west,139.91,320.67,552.86
2026-01-23 02:41:00+00:00,orders-api,eu-west,127.61,277.98,466.34
2026-01-23 02:42:00+00:00,orders-api,eu-west,133.62,288.24,486.85
2026-01-23 02:43:00+00:00,orders-api,eu-west,124.92,288.46,479.41
2026-01-23 02:44:00+00:00,orders-api,eu-west,130.77,263.46,481.91
2026-01-23 02:45:00+00:00,orders-api,eu-west,127.33,254.38,485.98
2026-01-23 02:46:00+00:00,orders-api,eu-west,120.21,274.19,469.78
2026-01-23 02:47:00+00:00,orders-api,eu-west,141.66,308.06,534.94
2026-01-23 02:48:00+00:00,orders-api,eu-west,129.83,284.35,489.38
2026-01-23 02:49:00+00:00,orders-api,eu-west,131.58,259.31,494.66
2026-01-23 02:50:00+00:00,orders-api,eu-west,130.95,278.41,485.63
2026-01-23 02:51:00+00:00,orders-api,eu-west,128.36,264.55,455.09
2026-01-23 02:52:00+00:00,orders-api,eu-west,125.39,272.1,561.96
2026-01-23 02:53:00+00:00,orders-api,eu-west,126.55,253.51,460.01
2026-01-23 02:54:00+00:00,orders-api,eu-west,122.46,238.95,477.82
2026-01-23 02:55:00+00:00,orders-api,eu-west,131.16,257.91,465.15
2026-01-23 02:56:00+00:00,orders-api,eu-west,130.11,244.31,491.13
2026-01-23 02:57:00+00:00,orders-api,eu-west,127.24,272.85,458.63
2026-01-23 02:58:00+00:00,orders-api,eu-west,136.12,264.31,560.76
2026-01-23 02:59:00+00:00,orders-api,eu-west,126.83,235.08,451.09
2026-01-23 03:00:00+00:00,orders-api,eu-west,124.92,260.77,456.3
2026-01-23 03:01:00+00:00,orders-api,eu-west,130.9,242.74,497.82
2026-01-23 03:02:00+00:00,orders-api,eu-west,127.05,271.17,486.52
2026-01-23 03:03:00+00:00,orders-api,eu-west,124.39,262.06,483.55
2026-01-23 03:04:00+00:00,orders-api,eu-west,125.2,271.26,473.55
2026-01-23 03:05:00+00:00,orders-api,eu-west,134.67,277.46,513.05
2026-01-23 03:06:00+00:00,orders-api,eu-west,138.57,262.47,570.93
2026-01-23 03:07:00+00:00,orders-api,eu-west,131.08,274.91,497.02
2026-01-23 03:08:00+00:00,orders-api,eu-west,129.57,263.24,527.15
2026-01-23 03:09:00+00:00,orders-api,eu-west,130.75,256.85,459.77
2026-01-23 03:10:00+00:00,orders-api,eu-west,129.51,268.7,471.09
2026-01-23 03:11:00+00:00,orders-api,eu-west,135.26,279.49,482.59
2026-01-23 03:12:00+00:00,orders-api,eu-west,125.13,228.14,486.78
2026-01-23 03:13:00+00:00,orders-api,eu-west,131.31,301.98,470.64
2026-01-23 03:14:00+00:00,orders-api,eu-west,119.52,278.27,437.84
2026-01-23 03:15:00+00:00,orders-api,eu-west,132.95,285.63,429.62
2026-01-23 03:16:00+00:00,orders-api,eu-west,131.7,255.42,464.99
2026-01-23 03:17:00+00:00,orders-api,eu-west,139.93,299.5,525.16
2026-01-23 03:18:00+00:00,orders-api,eu-west,133.01,281.67,548.31
2026-01-23 03:19:00+00:00,orders-api,eu-west,137.28,322.61,564.46
2026-01-23 03:20:00+00:00,orders-api,eu-west,128.72,277.43,536.28
2026-01-23 03:21:00+00:00,orders-api,eu-west,121.67,260.04,453.13
2026-01-23 03:22:00+00:00,orders-api,eu-west,128.8,277.9,547.07
2026-01-23 03:23:00+00:00,orders-api,eu-west,126.58,283.72,528.76
2026-01-23 03:24:00+00:00,orders-api,eu-west,124.01,241.93,456.8
2026-01-23 03:25:00+00:00,orders-api,eu-west,142.36,259.65,524.32
2026-01-23 03:26:00+00:00,orders-api,eu-west,128.0,232.51,481.52
2026-01-23 03:27:00+00:00,orders-api,eu-west,120.56,262.2,508.3
2026-01-23 03:28:00+00:00,orders-api,eu-west,128.92,263.87,495.78
2026-01-23 03:29:00+00:00,orders-api,eu-west,141.02,295.35,558.73
2026-01-23 03:30:00+00:00,orders-api,eu-west,137.76,266.1,536.98
2026-01-23 03:31:00+00:00,orders-api,eu-west,130.98,291.92,537.6
2026-01-23 03:32:00+00:00,orders-api,eu-west,134.91,261.46,453.94
2026-01-23 03:33:00+00:00,orders-api,eu-west,122.85,256.91,443.37
2026-01-23 03:34:00+00:00,orders-api,eu-west,123.29,251.24,486.02
2026-01-23 03:35:00+00:00,orders-api,eu-west,134.02,318.72,495.2
2026-01-23 03:36:00+00:00,orders-api,eu-west,139.67,293.43,548.92
2026-01-23 03:37:00+00:00,orders-api,eu-west,127.16,273.59,452.9
2026-01-23 03:38:00+00:00,orders-api,eu-west,130.47,264.69,495.82
2026-01-23 03:39:00+00:00,orders-api,eu-west,128.29,263.66,517.87
2026-01-23 03:40:00+00:00,orders-api,eu-west,131.95,249.14,469.02
2026-01-23 03:41:00+00:00,orders-api,eu-west,129.33,260.96,452.08
2026-01-23 03:42:00+00:00,orders-api,eu-west,119.99,257.7,448.67
2026-01-23 03:43:00+00:00,orders-api,eu-west,130.02,256.77,504.84
2026-01-23 03:44:00+00:00,orders-api,eu-west,128.71,270.58,539.77
2026-01-23 03:45:00+00:00,orders-api,eu-west,130.96,282.75,520.28
2026-01-23 03:46:00+00:00,orders-api,eu-west,126.12,257.13,554.58
2026-01-23 03:47:00+00:00,orders-api,eu-west,134.4,275.85,481.0
2026-01-23 03:48:00+00:00,orders-api,eu-west,131.15,284.17,488.33
2026-01-23 03:49:00+00:00,orders-api,eu-west,134.87,270.04,493.5
2026-01-23 03:50:00+00:00,orders-api,eu-west,138.3,260.98,494.96
2026-01-23 03:51:00+00:00,orders-api,eu-west,135.76,279.79,532.43
