ts,service,rps,requests_per_min,errors_per_min,error_rate,availability,burn_rate_1h
2026-01-29 02:18:00+00:00,orders-api,459.82000000000005,27589.200000000004,353,0.01279486175749931,0.9872051382425007,11.518243683245982
2026-01-29 02:19:00+00:00,orders-api,457.08000000000004,27424.800000000003,214,0.007803156267320089,0.9921968437326799,11.476756599243283
2026-01-29 02:20:00+00:00,orders-api,459.32,27559.2,531,0.019267612993120263,0.9807323870068797,11.720990459360797
2026-01-29 02:21:00+00:00,orders-api,466.51,27990.6,1027,0.03669088908419255,0.9633091109158074,12.288748713946148
2026-01-29 02:22:00+00:00,orders-api,475.53999999999996,28532.399999999998,141,0.004941750431088868,0.9950582495689111,12.269612078798716
2026-01-29 02:23:00+00:00,orders-api,453.25,27195.0,137,0.005037690751976466,0.9949623092480235,12.019523636866959
2026-01-29 02:24:00+00:00,orders-api,432.82,25969.2,279,0.010743496141583106,0.9892565038584169,12.065596751872356
2026-01-29 02:25:00+00:00,orders-api,449.49,26969.4,302,0.011197876111444823,0.9888021238885552,12.061920631357006
2026-01-29 02:26:00+00:00,orders-api,482.04999999999995,28922.999999999996,404,0.013968122255644299,0.9860318777443557,12.224896701177562
2026-01-29 02:27:00+00:00,orders-api,481.99,28919.4,316,0.010926921028790362,0.9890730789712097,12.314397718611042
2026-01-29 02:28:00+00:00,orders-api,468.61,28116.600000000002,504,0.017925353705640083,0.9820746462943599,12.35645367764297
2026-01-29 02:29:00+00:00,orders-api,434.81,26088.6,241,0.00923775135499797,0.9907622486450021,12.365095525938338
2026-01-29 02:30:00+00:00,orders-api,442.84,26570.399999999998,274,0.010312227139975311,0.9896877728600247,12.404174285420316
2026-01-29 02:31:00+00:00,orders-api,460.35,27621.0,163,0.005901306976575794,0.9940986930234242,12.288519954152243
2026-01-29 02:32:00+00:00,orders-api,467.45,28047.0,281,0.010018896851713196,0.9899811031482868,12.29550023599436
2026-01-29 02:33:00+00:00,orders-api,481.29,28877.4,526,0.01821493624772313,0.9817850637522769,12.478999477952662
2026-01-29 02:34:00+00:00,orders-api,459.5,27570.0,312,0.011316648531011969,0.988683351468988,12.539003293780958
2026-01-29 02:35:00+00:00,orders-api,434.74,26084.4,511,0.01959025317814479,0.9804097468218552,12.731300130876518
2026-01-29 02:36:00+00:00,orders-api,441.14,26468.399999999998,473,0.017870366172492484,0.9821296338275075,12.403157885017125
2026-01-29 02:37:00+00:00,orders-api,463.93,27835.8,212,0.007616091508057969,0.992383908491942,12.37109658357452
2026-01-29 02:38:00+00:00,orders-api,476.89,28613.399999999998,302,0.010554495446189548,0.9894455045538104,12.348861507958913
2026-01-29 02:39:00+00:00,orders-api,428.03,25681.8,263,0.010240715214665639,0.9897592847853344,12.380535862043246
2026-01-29 02:40:00+00:00,orders-api,455.29999999999995,27317.999999999996,435,0.015923566878980895,0.9840764331210191,12.600682845563062
2026-01-29 02:41:00+00:00,orders-api,482.81,28968.6,285,0.009838238644601396,0.9901617613553986,12.616886086754732
2026-01-29 02:42:00+00:00,orders-api,421.05999999999995,25263.6,86,0.003404107094792508,0.9965958929052074,12.528250656807606
2026-01-29 02:43:00+00:00,orders-api,480.47,28828.2,288,0.009990217911628197,0.9900097820883718,12.65013346071549
2026-01-29 02:44:00+00:00,orders-api,452.46,27147.6,218,0.008030175779811107,0.9919698242201889,12.720914198471942
2026-01-29 02:45:00+00:00,orders-api,487.9,29274.0,388,0.013254082120653139,0.9867459178793468,12.711834383791766
2026-01-29 02:46:00+00:00,orders-api,449.33,26959.8,329,0.012203354624292466,0.9877966453757075,12.77637415006482
2026-01-29 02:47:00+00:00,orders-api,441.68,26500.8,146,0.005509267644750348,0.9944907323552497,12.629532408775445
2026-01-29 02:48:00+00:00,orders-api,449.32,26959.2,118,0.004376984480251639,0.9956230155197484,12.309449391611693
2026-01-29 02:49:00+00:00,orders-api,459.43999999999994,27566.399999999998,149,0.005405130883974694,0.9945948691160253,12.253949068934865
2026-01-29 02:50:00+00:00,orders-api,458.61,27516.600000000002,99,0.0035978282200562566,0.9964021717799437,12.239741769664176
2026-01-29 02:51:00+00:00,orders-api,464.8,27888.0,222,0.007960413080895009,0.992039586919105,12.042853775707112
2026-01-29 02:52:00+00:00,orders-api,476.23,28573.800000000003,278,0.009729192477024405,0.9902708075229756,11.83690187549125
2026-01-29 02:53:00+00:00,orders-api,458.59000000000003,27515.4,441,0.016027388298916243,0.9839726117010837,11.927242527460402
2026-01-29 02:54:00+00:00,orders-api,466.28999999999996,27977.399999999998,290,0.010365509303938179,0.9896344906960618,11.83513844169785
2026-01-29 02:55:00+00:00,orders-api,428.21000000000004,25692.600000000002,252,0.009808271642418438,0.9901917283575815,11.755854304779579
2026-01-29 02:56:00+00:00,orders-api,478.25,28695.0,513,0.01787767903815996,0.98212232096184,11.932395177294332
2026-01-29 02:57:00+00:00,orders-api,452.49,27149.4,347,0.012781129601390821,0.9872188703986092,11.752106924208602
2026-01-29 02:58:00+00:00,orders-api,500.29,30017.4,116,0.003864425299992671,0.9961355747000074,11.638541196061043
2026-01-29 02:59:00+00:00,orders-api,442.1,26526.0,306,0.011535851617281158,0.9884641483827188,11.724265592701837
2026-01-29 03:00:00+00:00,orders-api,424.36,25461.600000000002,369,0.014492412102931472,0.9855075878970685,11.540635726390152
2026-01-29 03:01:00+00:00,orders-api,478.27,28696.199999999997,219,0.007631672486252536,0.9923683275137475,11.482001201227535
2026-01-29 03:02:00+00:00,orders-api,475.33000000000004,28519.800000000003,186,0.0065217848652515086,0.9934782151347485,11.401140894349874
2026-01-29 03:03:00+00:00,orders-api,453.96000000000004,27237.600000000002,471,0.01729227244691162,0.9827077275530883,11.341132431747157
2026-01-29 03:04:00+00:00,orders-api,437.92,26275.2,258,0.009819145049324077,0.9901808549506759,11.197366324692057
2026-01-29 03:05:00+00:00,orders-api,511.4,30684.0,226,0.007365402163994264,0.9926345978360057,11.213518663668223
2026-01-29 03:06:00+00:00,orders-api,509.09,30545.399999999998,414,0.013553595631420771,0.9864464043685792,11.366517020569809
2026-01-29 03:07:00+00:00,orders-api,404.83,24289.8,328,0.013503610569045444,0.9864963894309545,11.233693418998927
2026-01-29 03:08:00+00:00,orders-api,449.87,26992.2,301,0.011151369654937352,0.9888486303450627,11.252846275158927
2026-01-29 03:09:00+00:00,orders-api,498.75,29925.0,915,0.030576441102756893,0.9694235588972431,11.65238474987258
2026-01-29 03:10:00+00:00,orders-api,455.33,27319.8,232,0.00849200945834157,0.9915079905416584,11.592144176225666
2026-01-29 03:11:00+00:00,orders-api,453.28,27196.8,210,0.007721496646664314,0.9922785033533357,11.52933780021925
2026-01-29 03:12:00+00:00,orders-api,457.39,27443.399999999998,347,0.012644205892855842,0.9873557941071441,11.646078469157208
2026-01-29 03:13:00+00:00,orders-api,461.07,27664.2,309,0.011169670548940507,0.9888303294510595,11.700570997123759
2026-01-29 03:14:00+00:00,orders-api,444.4,26664.0,223,0.008363336333633363,0.9916366636663666,11.708879494910823
2026-01-29 03:15:00+00:00,orders-api,493.78,29626.8,451,0.015222703768209864,0.9847772962317901,11.5637083469138
2026-01-29 03:16:00+00:00,orders-api,423.16999999999996,25390.199999999997,274,0.010791565249584486,0.9892084347504155,11.60444274923275
2026-01-29 03:17:00+00:00,orders-api,469.04,28142.4,323,0.011477343794416964,0.988522656205583,11.524071192652164
2026-01-29 03:18:00+00:00,orders-api,477.59999999999997,28655.999999999996,417,0.014551926298157455,0.9854480737018425,11.553355601663132
2026-01-29 03:19:00+00:00,orders-api,441.58,26494.8,306,0.011549436115766113,0.9884505638842339,11.615793599137234
2026-01-29 03:20:00+00:00,orders-api,449.18,26950.8,543,0.020147824925419656,0.9798521750745803,11.630463798008888
2026-01-29 03:21:00+00:00,orders-api,508.88,30532.8,702,0.02299166797673322,0.9770083320232668,11.4021434462179
2026-01-29 03:22:00+00:00,orders-api,494.04999999999995,29642.999999999996,174,0.005869851229632629,0.9941301487703673,11.417611792860296
2026-01-29 03:23:00+00:00,orders-api,461.1,27666.0,708,0.025590978095857732,0.9744090219041422,11.760166581924985
2026-01-29 03:24:00+00:00,orders-api,515.5799999999999,30934.799999999996,335,0.010829227924538063,0.9891707720754619,11.761595444974233
2026-01-29 03:25:00+00:00,orders-api,510.37,30622.2,535,0.017470985102311393,0.9825290148976886,11.866147261488674
2026-01-29 03:26:00+00:00,orders-api,491.74,29504.4,77,0.002609780236168165,0.9973902197638318,11.676841561164073
2026-01-29 03:27:00+00:00,orders-api,444.65999999999997,26679.6,172,0.006446873266465764,0.9935531267335342,11.602174098458663
2026-01-29 03:28:00+00:00,orders-api,460.43000000000006,27625.800000000003,304,0.011004206213032743,0.9889957937869672,11.486821640248541
2026-01-29 03:29:00+00:00,orders-api,488.44,29306.4,544,0.018562498293888025,0.981437501706112,11.642234089230042
2026-01-29 03:30:00+00:00,orders-api,473.15999999999997,28389.6,130,0.004579141657508384,0.9954208583424916,11.546682664522262
2026-01-29 03:31:00+00:00,orders-api,494.18,29650.8,339,0.011433081063580073,0.9885669189364199,11.638878899305665
2026-01-29 03:32:00+00:00,orders-api,451.48,27088.800000000003,304,0.011222350196391128,0.9887776498036088,11.658936455050297
2026-01-29 03:33:00+00:00,orders-api,441.79999999999995,26507.999999999996,352,0.013279010110155427,0.9867209898898446,11.576671019424168
2026-01-29 03:34:00+00:00,orders-api,492.82,29569.2,729,0.024654031898056084,0.975345968101944,11.798960742208237
2026-01-29 03:35:00+00:00,orders-api,459.4,27564.0,299,0.010847482223189668,0.9891525177768103,11.653247892958985
2026-01-29 03:36:00+00:00,orders-api,460.03,27601.8,350,0.01268033244208711,0.9873196675579129,11.566747330785562
2026-01-29 03:37:00+00:00,orders-api,452.21000000000004,27132.600000000002,415,0.01529525368007489,0.9847047463199251,11.694733366985844
2026-01-29 03:38:00+00:00,orders-api,479.03,28741.8,121,0.004209896387839314,0.9957901036121607,11.588990049346675
2026-01-29 03:39:00+00:00,orders-api,481.97,28918.2,643,0.02223513220048274,0.9777648677995172,11.788896999110293
2026-01-29 03:40:00+00:00,orders-api,492.56,29553.6,208,0.007038059661090358,0.9929619403389096,11.64080521214545
2026-01-29 03:41:00+00:00,orders-api,476.36,28581.600000000002,367,0.012840428807344584,0.9871595711926554,11.690841714857836
2026-01-29 03:42:00+00:00,orders-api,455.85,27351.0,144,0.0052648897663705166,0.9947351102336295,11.721854759384136
2026-01-29 03:43:00+00:00,orders-api,506.83,30409.8,220,0.0072345099277206695,0.9927654900722793,11.675926292985677
2026-01-29 03:44:00+00:00,orders-api,449.26,26955.6,116,0.004303372954042945,0.9956966270459571,11.61381291255621
2026-01-29 03:45:00+00:00,orders-api,502.04,30122.4,800,0.02655830876689772,0.9734416912331023,11.835550023326952
2026-01-29 03:46:00+00:00,orders-api,445.75,26745.0,196,0.007328472611703122,0.9926715273882969,11.754301989783796
2026-01-29 03:47:00+00:00,orders-api,458.95,27537.0,525,0.019065257653339145,0.9809347423466609,11.98023515659361
2026-01-29 03:48:00+00:00,orders-api,458.66999999999996,27520.199999999997,368,0.013371995843053468,0.9866280041569465,12.130152012640306
2026-01-29 03:49:00+00:00,orders-api,488.75,29325.0,306,0.010434782608695653,0.9895652173913043,12.213979541385656
2026-01-29 03:50:00+00:00,orders-api,481.81,28908.6,587,0.020305376254816907,0.9796946237451831,12.492438675298333
2026-01-29 03:51:00+00:00,orders-api,484.1,29046.0,187,0.006438063760930937,0.9935619362390691,12.467066186632264
2026-01-29 03:52:00+00:00,orders-api,457.44,27446.4,386,0.01406377521277836,0.9859362247872216,12.539309232228163
2026-01-29 03:53:00+00:00,orders-api,479.79999999999995,28787.999999999996,68,0.0023620953174934003,0.9976379046825066,12.31155434920445
2026-01-29 03:54:00+00:00,orders-api,456.53,27391.8,294,0.010733139114625544,0.9892668608853744,12.317681512715906
2026-01-29 03:55:00+00:00,orders-api,481.43999999999994,28886.399999999998,162,0.005608175473579263,0.9943918245264207,12.24767990990192
2026-01-29 03:56:00+00:00,orders-api,459.21,27552.6,99,0.0035931273273665646,0.9964068726726334,12.009604048055364
2026-01-29 03:57:00+00:00,orders-api,528.78,31726.8,241,0.00759610171842102,0.9924038982815789,11.923186916672531
2026-01-29 03:58:00+00:00,orders-api,457.0,27420.0,899,0.03278628738147338,0.9672137126185266,12.405217951363879
2026-01-29 03:59:00+00:00,orders-api,460.62,27637.2,118,0.004269607630295399,0.9957303923697046,12.284113884914117
2026-01-29 04:00:00+00:00,orders-api,522.19,31331.4,279,0.008904804764549301,0.9910951952354508,12.190987095941079
2026-01-29 04:01:00+00:00,orders-api,495.22,29713.2,262,0.008817629874937737,0.9911823701250623,12.210753052419165
2026-01-29 04:02:00+00:00,orders-api,468.13,28087.8,109,0.0038806884127628367,0.9961193115872372,12.166734778211021
2026-01-29 04:03:00+00:00,orders-api,498.12,29887.2,190,0.006357236542734013,0.993642763457266,11.984484179808062
2026-01-29 04:04:00+00:00,orders-api,483.58,29014.8,231,0.007961454154431532,0.9920385458455685,11.953522664893185
2026-01-29 04:05:00+00:00,orders-api,463.16999999999996,27790.199999999997,172,0.006189232175371174,0.9938107678246288,11.933919831749469
2026-01-29 04:06:00+00:00,orders-api,454.67999999999995,27280.799999999996,356,0.013049470690009092,0.9869505293099909,11.925517749392608
2026-01-29 04:07:00+00:00,orders-api,535.8,32147.999999999996,692,0.021525444817718058,0.978474555182282,12.059214986870483
2026-01-29 04:08:00+00:00,orders-api,484.55,29073.0,224,0.00770474323255254,0.9922952567674475,12.001771213164071
2026-01-29 04:09:00+00:00,orders-api,455.44000000000005,27326.4,124,0.004537736401428655,0.9954622635985714,11.567792801475266
2026-01-29 04:10:00+00:00,orders-api,520.37,31222.2,364,0.011658371287097001,0.988341628712903,11.62056549862119
2026-01-29 04:11:00+00:00,orders-api,491.85,29511.0,588,0.01992477381315442,0.9800752261868456,11.823953451396024
2026-01-29 04:12:00+00:00,orders-api,476.5,28590.0,824,0.02882126617698496,0.971178733823015,12.093571122798176
2026-01-29 04:13:00+00:00,orders-api,466.41,27984.600000000002,95,0.003394724241189797,0.9966052757588102,11.963988684335664
2026-01-29 04:14:00+00:00,orders-api,518.98,31138.800000000003,151,0.0048492555910953535,0.9951507444089046,11.905420671960032
2026-01-29 04:15:00+00:00,orders-api,503.98,30238.800000000003,1003,0.03316930566027752,0.9668306943397225,12.204530703494491
2026-01-29 04:16:00+00:00,orders-api,434.13,26047.8,179,0.0068719815109145495,0.9931280184890855,12.139204307849994
2026-01-29 04:17:00+00:00,orders-api,536.24,32174.4,116,0.0036053508379332634,0.9963946491620668,12.00800442524193
2026-01-29 04:18:00+00:00,orders-api,484.24,29054.4,294,0.010118949281348091,0.989881050718652,11.934121474961778
2026-01-29 04:19:00+00:00,orders-api,548.52,32911.2,369,0.011211988623933494,0.9887880113760665,11.928497350097897
2026-01-29 04:20:00+00:00,orders-api,513.1800000000001,30790.800000000003,327,0.010620055341205813,0.9893799446587942,11.769701190361
2026-01-29 04:21:00+00:00,orders-api,472.96000000000004,28377.600000000002,266,0.00937359043752819,0.9906264095624718,11.542733231374251
2026-01-29 04:22:00+00:00,orders-api,538.8399999999999,32330.399999999994,530,0.016393239799074557,0.9836067602009254,11.718123040864949
2026-01-29 04:23:00+00:00,orders-api,487.21,29232.6,1080,0.03694505449395538,0.9630549455060446,11.907357647499909
2026-01-29 04:24:00+00:00,orders-api,457.36,27441.600000000002,289,0.010531455891784735,0.9894685441082153,11.902394780287356
2026-01-29 04:25:00+00:00,orders-api,485.31,29118.6,145,0.004979635009924928,0.9950203649900751,11.694205612080914
2026-01-29 04:26:00+00:00,orders-api,522.47,31348.2,366,0.01167531150113882,0.9883246884988611,11.845297799830425
2026-01-29 04:27:00+00:00,orders-api,470.14,28208.399999999998,98,0.0034741424540207884,0.9965258575459792,11.795752286289675
2026-01-29 04:28:00+00:00,orders-api,484.9,29094.0,201,0.006908640956898329,0.9930913590431016,11.7274928653541
2026-01-29 04:29:00+00:00,orders-api,521.83,31309.800000000003,622,0.01986598445215236,0.9801340155478476,11.749217634658507
2026-01-29 04:30:00+00:00,orders-api,493.11,29586.600000000002,445,0.015040592700749663,0.9849594072992504,11.92357515204586
2026-01-29 04:31:00+00:00,orders-api,483.14,28988.399999999998,120,0.004139586869230451,0.9958604131307696,11.802016915473368
2026-01-29 04:32:00+00:00,orders-api,525.76,31545.6,149,0.0047233211604787995,0.9952766788395212,11.69369976487483
2026-01-29 04:33:00+00:00,orders-api,502.49,30149.4,278,0.009220747344889119,0.9907792526551109,11.626062052120393
2026-01-29 04:34:00+00:00,orders-api,441.53,26491.8,530,0.02000619059482557,0.9799938094051744,11.548598030399882
2026-01-29 04:35:00+00:00,orders-api,499.65999999999997,29979.6,734,0.024483315321085004,0.975516684678915,11.775861915364805
2026-01-29 04:36:00+00:00,orders-api,498.27,29896.199999999997,193,0.006455669951365057,0.993544330048635,11.672117540519437
2026-01-29 04:37:00+00:00,orders-api,489.82,29389.2,528,0.01796578334898534,0.9820342166510146,11.716626368334612
2026-01-29 04:38:00+00:00,orders-api,517.38,31042.8,309,0.009953998994936025,0.990046001005064,11.812361411786224
2026-01-29 04:39:00+00:00,orders-api,493.62,29617.2,629,0.021237659198033575,0.9787623408019664,11.795736861745404
2026-01-29 04:40:00+00:00,orders-api,498.02,29881.199999999997,126,0.0042166981245733105,0.9957833018754267,11.748714169470121
2026-01-29 04:41:00+00:00,orders-api,454.91999999999996,27295.199999999997,277,0.010148304463788506,0.9898516955362114,11.703845430410851
2026-01-29 04:42:00+00:00,orders-api,513.71,30822.600000000002,238,0.007721606872878991,0.992278393127121,11.744790715519327
2026-01-29 04:43:00+00:00,orders-api,531.9300000000001,31915.800000000003,705,0.022089372661816403,0.9779106273381836,11.992371761087588
2026-01-29 04:44:00+00:00,orders-api,456.74,27404.4,303,0.011056618645181066,0.988943381354819,12.104925855939891
2026-01-29 04:45:00+00:00,orders-api,468.85,28131.0,606,0.021542071024848033,0.9784579289751519,12.021321893572395
2026-01-29 04:46:00+00:00,orders-api,482.1,28926.0,757,0.026170227477010304,0.9738297725229897,12.335351141327514
2026-01-29 04:47:00+00:00,orders-api,498.54,29912.4,277,0.009260373624316337,0.9907396263756837,12.171936407510469
2026-01-29 04:48:00+00:00,orders-api,475.43,28525.8,803,0.028149955478899803,0.9718500445211002,12.418235734774571
2026-01-29 04:49:00+00:00,orders-api,504.78999999999996,30287.399999999998,303,0.010004160145803206,0.9899958398541968,12.411058693726366
2026-01-29 04:50:00+00:00,orders-api,533.94,32036.4,297,0.009270704573547589,0.9907292954264524,12.227147499038544
2026-01-29 04:51:00+00:00,orders-api,512.84,30770.4,87,0.0028273925590827547,0.9971726074409173,12.16696964567441
2026-01-29 04:52:00+00:00,orders-api,453.31,27198.6,334,0.012280043825785151,0.9877199561742148,12.13724078922452
2026-01-29 04:53:00+00:00,orders-api,531.45,31887.000000000004,321,0.01006679838178568,0.9899332016182143,12.265652506962725
2026-01-29 04:54:00+00:00,orders-api,542.01,32520.6,479,0.014729125538889196,0.9852708744611108,12.332252280700455
2026-01-29 04:55:00+00:00,orders-api,519.28,31156.8,880,0.02824423560827813,0.9717557643917218,12.709519949612101
2026-01-29 04:56:00+00:00,orders-api,507.90999999999997,30474.6,342,0.01122246067216633,0.9887775393278336,12.836675505358762
2026-01-29 04:57:00+00:00,orders-api,516.3199999999999,30979.199999999997,602,0.01943239334779465,0.9805676066522053,13.033947032514991
2026-01-29 04:58:00+00:00,orders-api,513.38,30802.8,137,0.004447647616450453,0.9955523523835496,12.561636369764608
2026-01-29 04:59:00+00:00,orders-api,550.4399999999999,33026.399999999994,162,0.004905166775670373,0.9950948332243297,12.572229022187525
2026-01-29 05:00:00+00:00,orders-api,482.79999999999995,28967.999999999996,176,0.006075669704501519,0.9939243302954984,12.525076771186729
2026-01-29 05:01:00+00:00,orders-api,534.79,32087.399999999998,129,0.004020269638549711,0.9959797303614503,12.445120767246928
2026-01-29 05:02:00+00:00,orders-api,498.65999999999997,29919.6,372,0.012433321301086913,0.9875666786989131,12.587664648718995
2026-01-29 05:03:00+00:00,orders-api,502.75,30165.0,303,0.010044753853804078,0.9899552461461959,12.649123270570163
2026-01-29 05:04:00+00:00,orders-api,468.69,28121.4,290,0.010312431102292205,0.9896875688977078,12.688306219701175
2026-01-29 05:05:00+00:00,orders-api,480.59000000000003,28835.4,319,0.011062790875104905,0.9889372091248951,12.76953219803007
2026-01-29 05:06:00+00:00,orders-api,483.74,29024.4,192,0.006615123826849133,0.9933848761731509,12.662293083644071
2026-01-29 05:07:00+00:00,orders-api,501.05999999999995,30063.6,344,0.011442408760095266,0.9885575912399047,12.494242482683692
2026-01-29 05:08:00+00:00,orders-api,473.90999999999997,28434.6,159,0.005591779029773586,0.9944082209702264,12.459026412637375
2026-01-29 05:09:00+00:00,orders-api,467.29999999999995,28037.999999999996,461,0.016441971609957917,0.983558028390042,12.65743033277953
2026-01-29 05:10:00+00:00,orders-api,500.68,30040.8,209,0.006957204868046124,0.9930427951319539,12.579077559128681
2026-01-29 05:11:00+00:00,orders-api,496.03999999999996,29762.399999999998,73,0.0024527591860871436,0.9975472408139129,12.287877315344227
2026-01-29 05:12:00+00:00,orders-api,472.71,28362.6,206,0.007263085894805131,0.9927369141051948,11.928574310641231
2026-01-29 05:13:00+00:00,orders-api,450.32,27019.2,180,0.006661929294723752,0.9933380707052762,11.983027728200131
2026-01-29 05:14:00+00:00,orders-api,506.54999999999995,30392.999999999996,216,0.007106899615042938,0.992893100384957,12.020655128599255
2026-01-29 05:15:00+00:00,orders-api,491.40999999999997,29484.6,173,0.005867469797792746,0.9941325302022073,11.565624530891178
2026-01-29 05:16:00+00:00,orders-api,529.5,31770.0,125,0.003934529430280139,0.9960654705697198,11.516666996213937
2026-01-29 05:17:00+00:00,orders-api,503.04999999999995,30182.999999999996,424,0.014047642712785344,0.9859523572872146,11.690705194128139
2026-01-29 05:18:00+00:00,orders-api,527.34,31640.4,685,0.021649536668310133,0.9783504633316898,11.882881650577504
2026-01-29 05:19:00+00:00,orders-api,540.16,32409.6,315,0.009719342417061612,0.9902806575829384,11.858004213796306
2026-01-29 05:20:00+00:00,orders-api,492.13,29527.8,297,0.01005831792412574,0.9899416820758743,11.84864192351164
2026-01-29 05:21:00+00:00,orders-api,503.63,30217.8,171,0.005658916267895082,0.994341083732105,11.786730687351088
2026-01-29 05:22:00+00:00,orders-api,522.0799999999999,31324.799999999996,155,0.004948156093574421,0.9950518439064255,11.595979292259418
2026-01-29 05:23:00+00:00,orders-api,504.21000000000004,30252.600000000002,386,0.012759233917084811,0.9872407660829152,11.19288228264491
2026-01-29 05:24:00+00:00,orders-api,510.46000000000004,30627.600000000002,541,0.0176638065013256,0.9823361934986744,11.311754792803924
2026-01-29 05:25:00+00:00,orders-api,526.11,31566.600000000002,354,0.011214384824466366,0.9887856151755336,11.41566728971295
2026-01-29 05:26:00+00:00,orders-api,489.90999999999997,29394.6,96,0.0032659059827315224,0.9967340940172684,11.275510531072825
2026-01-29 05:27:00+00:00,orders-api,509.15,30549.0,225,0.007365216537366198,0.9926347834626338,11.34036176579525
2026-01-29 05:28:00+00:00,orders-api,497.33,29839.8,572,0.01916902928303809,0.9808309707169619,11.544701571230913
2026-01-29 05:29:00+00:00,orders-api,487.67,29260.2,204,0.006971927738019562,0.9930280722619804,11.329800625995366
2026-01-29 05:30:00+00:00,orders-api,499.37,29962.2,138,0.004605803312173339,0.9953941966878267,11.155887469519094
2026-01-29 05:31:00+00:00,orders-api,540.85,32451.0,544,0.01676373609441928,0.9832362639055807,11.366289956605574
2026-01-29 05:32:00+00:00,orders-api,498.57,29914.2,271,0.00905924276764881,0.9909407572323512,11.438555316725074
2026-01-29 05:33:00+00:00,orders-api,510.5,30630.0,593,0.019360104472739146,0.9806398955272608,11.60754460218924
2026-01-29 05:34:00+00:00,orders-api,512.75,30765.0,432,0.014041930765480253,0.9859580692345198,11.508140271700151
2026-01-29 05:35:00+00:00,orders-api,515.98,30958.800000000003,217,0.007009315606548057,0.992990684393452,11.216906943124537
2026-01-29 05:36:00+00:00,orders-api,517.8,31067.999999999996,331,0.010654049182438523,0.9893459508175615,11.286879930309095
2026-01-29 05:37:00+00:00,orders-api,513.3199999999999,30799.199999999997,439,0.014253616977064341,0.9857463830229357,11.225010490777079
2026-01-29 05:38:00+00:00,orders-api,497.83,29869.8,240,0.008034871341622642,0.9919651286583774,11.193025029888522
2026-01-29 05:39:00+00:00,orders-api,510.57,30634.2,467,0.015244400049617747,0.9847555999503822,11.093137377414926
2026-01-29 05:40:00+00:00,orders-api,523.21,31392.600000000002,319,0.010161630447939959,0.9898383695520601,11.19221958280437
2026-01-29 05:41:00+00:00,orders-api,486.26,29175.6,936,0.032081602434911365,0.9679183975650887,11.55777454898975
2026-01-29 05:42:00+00:00,orders-api,522.36,31341.600000000002,464,0.014804604742578553,0.9851953952574215,11.675824513484741
2026-01-29 05:43:00+00:00,orders-api,453.0,27180.0,297,0.010927152317880795,0.9890728476821192,11.489787507752482
2026-01-29 05:44:00+00:00,orders-api,499.96,29997.6,220,0.007333920046937089,0.9926660799530629,11.427742531115083
2026-01-29 05:45:00+00:00,orders-api,521.36,31281.600000000002,292,0.009334560892025983,0.990665439107974,11.224284028901383
2026-01-29 05:46:00+00:00,orders-api,528.39,31703.399999999998,398,0.012553858576682628,0.9874461414233173,10.997344547229254
2026-01-29 05:47:00+00:00,orders-api,488.95,29337.0,440,0.014998125234345707,0.9850018747656543,11.092973740729745
2026-01-29 05:48:00+00:00,orders-api,519.62,31177.2,1166,0.037399125001603736,0.9626008749983963,11.247126566108143
2026-01-29 05:49:00+00:00,orders-api,520.94,31256.4,255,0.008158329174185127,0.9918416708258149,11.216362716581173
2026-01-29 05:50:00+00:00,orders-api,544.39,32663.399999999998,227,0.006949674559292665,0.9930503254407074,11.17767888301026
2026-01-29 05:51:00+00:00,orders-api,494.43,29665.8,1538,0.05184421117920299,0.948155788820797,11.994625860012261
2026-01-29 05:52:00+00:00,orders-api,532.55,31952.999999999996,533,0.016680749851344163,0.9833192501486558,12.067970960438247
2026-01-29 05:53:00+00:00,orders-api,519.2,31152.000000000004,878,0.02818438623523369,0.9718156137647663,12.369930757995714
2026-01-29 05:54:00+00:00,orders-api,457.25,27435.0,224,0.008164753052669947,0.99183524694733,12.26052454989206
2026-01-29 05:55:00+00:00,orders-api,483.66999999999996,29020.199999999997,369,0.012715281080075259,0.9872847189199248,12.001708641088678
2026-01-29 05:56:00+00:00,orders-api,529.26,31755.6,184,0.005794253611961355,0.9942057463880386,11.911238523418595
2026-01-29 05:57:00+00:00,orders-api,524.77,31486.199999999997,676,0.021469723243833807,0.9785302767561662,11.945194021685914
2026-01-29 05:58:00+00:00,orders-api,512.27,30736.199999999997,139,0.004522354747821787,0.9954776452521782,11.946439140542102
2026-01-29 05:59:00+00:00,orders-api,463.28999999999996,27797.399999999998,330,0.01187161389194673,0.9881283861080533,12.062546592480043
2026-01-29 06:00:00+00:00,orders-api,501.3,30078.0,712,0.023671786687944677,0.9763282133120553,12.35581520887076
2026-01-29 06:01:00+00:00,orders-api,487.41999999999996,29245.199999999997,746,0.025508459507885058,0.974491540492115,12.713951706693017
2026-01-29 06:02:00+00:00,orders-api,506.02,30361.199999999997,99,0.003260740682186475,0.9967392593178135,12.561075363044674
2026-01-29 06:03:00+00:00,orders-api,487.79999999999995,29267.999999999996,189,0.0064575645756457575,0.9935424354243543,12.501288875075371
2026-01-29 06:04:00+00:00,orders-api,487.19,29231.4,700,0.023946851673200736,0.9760531483267992,12.728529217923846
2026-01-29 06:05:00+00:00,orders-api,454.56,27273.6,591,0.021669306582189372,0.9783306934178106,12.905304479708589
